23,55,Jun 23(1),CLE,,CHW,L,1-3,,,99,1.0,0,0,0,1,0,0,0,0.00,3,,,,,2,,,,,0,
24,56,Jun 23(2),CLE,,CHW,L,3-7,GS-,L(0-1),-1,0.1,1,4,3,2,0,0,0,20.25,6,33,,,,2,,,,,0,
