1,73,Jul 8(2),CHW,@,NYY,L,5-8,,,99,1.0,3,3,2,0,0,0,0,18.00,6,,,,,5,,,,,0,
2,76,Jul 10(2),CHW,@,NYY,L,5-18,,,1,3.2,11,8,8,0,1,1,0,19.29,23,,,,,22,,,,,0,
