38,3 (2),Apr 17,SFG,,LAD,W,7-4,4-8,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.500,.500,.500,1.000,9,.98,0.065,0.44,P
39,8 (4),Apr 23,SFG,,STL,W,8-7,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.500,.500,1.000,9,,,,P
40,12 (3),Apr 27,SFG,,CHC,L,4-5,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.500,.500,1.000,9,,,,P
41,13,Apr 29,SFG,,PHI,L,4-7,5-5,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.500,.500,1.000,9,,,,P
42,17 (3),May 3,SFG,,PHI,L,2-4,5-9,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.500,.500,.750,1.250,9,.76,0.005,0.18,P
43,22 (4),May 7,SFG,,PIT,W,8-6,GS-5,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.667,.667,1.000,1.667,9,.79,0.111,1.25,P
