1,2,Apr 15,SLB,@,CHW,L,4-11,1-GF(8),,99,7.1,7,3,3,4,2,0,0,3.68,32,,0,0,0,28,2,0,0,2,0,1
2,5,Apr 18,SLB,@,DET,L,3-7,7-GF(8),,2,1.2,2,0,0,0,1,0,0,3.00,7,,0,0,0,6,1,0,0,0,0,0
3,11,Apr 24,SLB,,CHW,L,4-7,8-GF,,5,2.0,2,0,0,1,1,0,0,2.45,7,,0,1,0,6,1,0,0,0,0,0
4,13,Apr 26,SLB,,CLE,L,1-12,2-4,,1,2.2,5,3,3,0,1,2,0,3.95,13,,0,0,0,13,1,0,0,0,0,1
5,18,May 1,SLB,,DET,L,2-11,,,4,1.0,5,4,4,1,2,0,0,6.14,9,,,,,8,,,,,0,
