1,Apr 14,BRO,,BSN,L,3-9,CG,0,9.0,0,3,2,5,0,
2,Apr 16,BRO,,BSN,W,3-1,CG,0,9.0,0,1,0,1,0,
3,Apr 17,BRO,,BSN,W,3-2,CG,0,9.0,0,3,0,3,0,
4,Apr 18,BRO,,NYG,L,0-4,CG,0,9.0,5,1,0,6,0,
5,Apr 20,BRO,,NYG,L,1-4,CG,0,9.0,3,1,0,4,0,
6,Apr 21,BRO,,NYG,L,1-6,CG,0,9.0,1,2,1,4,0,
7,Apr 22,BRO,@,NYG,L,2-3,CG,0,8.2,1,2,0,3,0,
8,Apr 23,BRO,@,NYG,W,4-1,CG,0,9.0,0,4,0,4,0,
9,Apr 24,BRO,@,NYG,W,4-1,CG,0,9.0,0,2,1,3,0,
51 (41),Jun 19,BRO,,PIT,W,3-2,CG,0,9.0,1,2,1,4,0,
52,Jun 20 (1),BRO,,PIT,L,1-2,GS,0, ,6,4,1,11,0,
71 (18),Jul 11,BRO,@,STL,W,1-0,GF,0, ,0,0,1,1,0,
74 (2),Jul 14,BRO,@,CIN,L,2-9,GF,0, ,2,4,0,6,0,
84 (9),Jul 27 (1),BRO,,CHC,L,1-3,CG,0,9.0,2,2,0,4,0,
85,Jul 27 (2),BRO,,CHC,W,6-5,GS,0,9.0,1,0,0,1,0,
86,Jul 28,BRO,,CHC,L,2-4,GS,0, ,5,0,2,7,0,
87,Jul 29,BRO,,PIT,L,0-5,CG,0,9.0,1,0,1,2,0,
88,Jul 30,BRO,,PIT,W,2-0,CG,0,9.0,0,0,0,0,0,
89,Jul 31,BRO,,PIT,L,2-6,CG,0,9.0,0,0,0,0,0,
90,Aug 1,BRO,,PIT,L,2-5,CG,0,9.0,1,0,0,1,0,
97 (6),Aug 10,BRO,,CIN,W,6-4,CG,0,9.0,2,2,0,4,0,
99 (1),Aug 13,BRO,@,NYG,L,3-5,GF,0, ,1,1,1,3,1,
101 (1),Aug 16 (1),BRO,@,CIN,L,0-5,GF,0, ,0,0,0,0,0,
107 (5),Aug 23 (1),BRO,@,CHC,L,0-2,CG,0,8.0,4,1,0,5,0,
108,Aug 23 (2),BRO,@,CHC,L,0-2,CG,0,8.0,2,3,0,5,0,
109,Aug 24,BRO,@,CHC,L,2-4,CG,0,8.0,2,6,0,8,0,
110,Aug 25,BRO,@,CHC,L,2-10,CG,0,8.0,0,4,0,4,0,
111,Aug 26,BRO,@,CHC,L,4-6,CG,0,8.0,3,4,0,7,0,
112,Aug 27,BRO,@,STL,W,2-1,CG,0,9.0,2,5,0,7,0,
113,Aug 29,BRO,@,STL,W,4-2,CG,0,9.0,2,3,0,5,0,
114,Aug 30,BRO,@,STL,W,2-0,CG,0,9.0,1,4,0,5,0,
115,Sep 1 (1),BRO,@,PHI,L,2-4,CG,0,8.0,1,4,0,5,0,
116,Sep 1 (2),BRO,@,PHI,L,0-9,CG,0,8.0,1,3,1,5,0,
117,Sep 2,BRO,@,PHI,L,2-3,CG,0,16.2,5,3,1,9,0,
118,Sep 3 (1),BRO,@,PHI,L,5-7,CG,0,8.0,3,1,0,4,1,
119,Sep 3 (2),BRO,@,PHI,L,1-6,CG,0,8.0,2,5,2,9,0,
120,Sep 4,BRO,,BSN,L,2-3,CG,0,9.0,1,2,1,4,0,
121,Sep 5 (1),BRO,,BSN,L,3-4,CG,0,9.0,1,2,0,3,0,
122,Sep 5 (2),BRO,,BSN,W,6-0,CG,0,9.0,0,4,0,4,0,
123,Sep 7 (1),BRO,,BSN,L,0-1,CG,0,9.0,2,1,0,3,1,
124,Sep 7 (2),BRO,,BSN,L,0-1,CG,0,9.0,3,2,0,5,1,
125,Sep 8,BRO,@,NYG,L,0-1,CG,0,10.1,4,2,0,6,1,
126,Sep 9,BRO,@,NYG,L,3-7,CG,0,8.0,2,2,1,5,0,
128 (1),Sep 11,BRO,@,NYG,L,1-6,CG,0,8.0,1,3,0,4,0,
129,Sep 12,BRO,@,NYG,L,3-6,CG,0,8.0,1,2,0,3,0,
130,Sep 14,BRO,@,NYG,L,3-4,CG,0,9.1,0,2,0,2,0,
131,Sep 15,BRO,,CIN,L,0-2,CG,0,9.0,2,5,0,7,0,
132,Sep 16,BRO,,CIN,W,3-0,CG,0,9.0,1,3,0,4,1,
133,Sep 17,BRO,,CIN,W,6-2,CG,0,9.0,1,1,0,2,0,
134,Sep 18 (1),BRO,,STL,L,2-4,CG,0,9.0,2,2,0,4,1,
135,Sep 18 (2),BRO,,STL,W,3-0,CG,0,7.0,5,3,0,8,0,
136,Sep 19 (1),BRO,,STL,L,1-6,CG,0,9.0,1,3,0,4,0,
137,Sep 19 (2),BRO,,STL,L,0-1,CG,0,9.0,1,2,0,3,0,
138,Sep 21,BRO,,STL,W,8-3,CG,0,9.0,2,6,1,9,2,
139,Sep 22,BRO,,PIT,L,2-3,CG,0,11.0,4,1,1,6,0,
140,Sep 23,BRO,,PIT,L,1-2,CG,0,9.0,2,3,0,5,0,
141,Sep 24,BRO,,PIT,L,1-6,CG,0,9.0,0,4,2,6,0,
