1,140 (139),Sep 12,CHW,,WSH,L,7-8,7-8,1,1,1,1,0,0,0,1,0,0,0,0,0,,0,,0,0,1.000,1.000,1.000,2.000,9,.22,0.011,0.85,PH
2,141,Sep 13,CHW,,WSH,L,4-6,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,1.000,1.000,1.000,2.000,5,,,,LF
3,143 (1),Sep 15,CHW,,WSH,L,9-14,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,1.000,1.000,1.000,2.000,5,,,,LF
4,148 (4),Sep 19,CHW,,NYY,L,9-18,2-GF,4,4,1,1,0,1,0,1,0,0,1,0,0,,0,,0,0,.400,.400,.800,1.200,5,.02,-0.002,-0.40,LF
5,150 (1),Sep 21,CHW,,NYY,W,15-7,CG,6,5,2,3,1,0,0,3,1,,1,0,0,,,,0,0,.500,.545,.800,1.345,5,,,,LF
