141 (140),Sep 13,CHW,,WSH,L,4-6,GF,4,1.0,0,0,0,0,0,LF
143 (1),Sep 15,CHW,,WSH,L,9-14,GF,4,1.0,0,0,0,0,0,LF
148 (4),Sep 19,CHW,,NYY,L,9-18,GF,42,8.0,1,0,0,1,0,LF
150 (1),Sep 21,CHW,,NYY,W,15-7,CG,0,9.0,7,0,0,7,0,
