1,145 (144),Sep 24,SLB,,WSH,L,3-6,GS-0,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,1.000,1.000,1.000,2.000,9,P
2,148 (2),Sep 27 (1),SLB,,PHA,L,0-6,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,9,P
3,152 (3),Sep 30,SLB,,CHW,L,1-9,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.200,.200,.200,.400,9,P
