1,145,Sep 24,SLB,,WSH,L,3-6,GS-,L(0-1),99,3.0,5,2,0,2,4,0,1,0.00,17,47,,,,14,,,,,,
2,148,Sep 27(1),SLB,,PHA,L,0-6,CG,L(0-2),2,9.0,10,6,0,2,2,0,0,0.00,37,55,,,,33,0,1,,,,
3,152,Sep 30,SLB,,CHW,L,1-9,,,2,2.1,1,1,0,1,0,0,0,0.00,10,,,,,9,,,,,,
