9 (8),May 6,BSN,@,NYG,L,4-6,GF,0,2.0,1,0,0,1,0,
21 (11),May 27,BSN,,CHC,L,0-5,,0,3.0,0,0,0,0,0,
23 (1),May 29,BSN,,PHI,W,4-1,CG,0,9.0,0,0,0,0,0,
28 (4),Jun 2 (1),BSN,,BRO,L,1-3,GS,0,7.0,0,5,0,5,0,
37 (8),Jun 9,BSN,@,CHC,L,2-3,GS,0,6.0,0,1,0,1,0,
41 (3),Jun 13,BSN,@,STL,L,0-4,GS,0,7.0,1,1,0,2,0,
45 (3),Jun 20,BSN,@,PIT,L,0-4,GS,0,7.0,1,4,0,5,0,
48 (2),Jun 24 (1),BSN,@,PHI,W,10-6,GF,0,4.1,0,1,0,1,1,
55 (6),Jul 1,BSN,,PHI,W,9-1,CG,0,9.0,0,3,0,3,1,
57 (1),Jul 3,BSN,,PHI,W,3-2,GF,0,2.0,0,0,0,0,0,
62 (4),Jul 6,BSN,@,BRO,W,6-4,CG,0,9.0,0,1,0,1,0,
67 (4),Jul 11 (2),BSN,,CIN,L,2-6,GF,0,2.0,0,0,0,0,0,
69 (1),Jul 14,BSN,,CHC,L,3-5,GS,0,6.0,0,0,0,0,0,
73 (3),Jul 21,BSN,,STL,W,7-6,GS,0,1.0,0,1,0,1,0,
78 (4),Jul 28,BSN,@,PHI,W,5-3,GS,0,4.0,0,1,0,1,0,
89 (10),Aug 8,BSN,@,STL,W,9-4,CG,0,9.0,0,1,0,1,0,
100 (10),Aug 20,BSN,,CIN,L,3-10,GF,0,2.0,0,0,0,0,0,
110 (9),Aug 29 (2),BSN,@,PHI,W,6-4,CG,0,9.0,0,2,0,2,0,
117 (6),Sep 7 (1),BSN,@,NYG,L,1-2,GF,0,1.2,1,0,0,1,0,
119 (1),Sep 8 (1),BSN,@,PIT,L,0-10,CG,0,8.0,1,2,0,3,0,
130 (10),Sep 17 (1),BSN,@,STL,W,6-5,GF,0,4.0,0,0,0,0,0,
131,Sep 17 (2),BSN,@,STL,W,5-3,GF,0,2.0,0,0,0,0,0,
134 (2),Sep 21,BSN,@,CHC,L,0-3,GF,0,1.0,0,0,0,0,0,
135,Sep 24 (1),BSN,,NYG,L,1-6,GF,0,8.0,0,2,0,2,0,
140 (4),Sep 27,BSN,,BRO,W,14-6,GF,0,5.0,0,2,0,2,0,
