182,3,Apr 19,NYG,,BRO,W,7-5,GS-,W(1-0),99,7.2,9,4,4,1,1,0,1,4.70,34,45,,,,31,,,,,0,
183,7,Apr 24,NYG,@,BRO,W,6-2,,S(1),4,2.0,1,0,0,0,2,0,0,3.72,8,,,,,8,,,,,0,
184,9,Apr 26,NYG,@,BRO,W,11-5,GS-,W(2-0),1,8.0,11,5,2,2,2,0,0,3.06,39,46,,,,37,,,,,0,
185,21,May 11,NYG,@,PIT,L,0-2,,,14,1.0,1,0,0,0,0,0,0,2.89,4,,,,,4,,,,,0,
186,24,May 16,NYG,@,CIN,L,0-3,,,4,2.0,2,0,0,1,0,0,0,2.61,9,,,,,7,,,,,0,
187,27,May 19,NYG,@,CIN,L,1-5,,,2,1.0,1,0,0,0,0,0,0,2.49,4,,,,,4,,,,,0,
188,31,May 25,NYG,@,CHC,L,4-7,,L(2-1),5,2.2,6,3,3,0,0,0,0,3.33,13,,,,,13,,,,,0,
189,35,May 30,NYG,@,PHI,W,6-3,CG,W(3-1),4,9.0,9,3,3,0,3,0,0,3.24,35,60,,,,35,2,0,,,0,
190,38,Jun 3,NYG,,PIT,L,2-3,,,3,1.0,0,0,0,0,1,0,0,3.15,3,,,,,3,,,,,0,
191,40,Jun 5,NYG,,PIT,W,4-3,GS-,,1,8.0,5,3,3,1,4,1,0,3.19,28,63,,,,27,,,,,0,
192,47,Jun 14,NYG,,CHC,W,7-0,SHO,W(4-1),8,9.0,4,0,0,0,3,0,0,2.63,30,82,,,,30,0,0,,,0,
193,51,Jun 19,NYG,@,BRO,L,1-2,CG,L(4-2),4,12.2,10,2,0,1,3,0,0,2.11,48,82,,,,46,1,0,,,0,
194,55,Jun 24,NYG,@,BSN,W,3-0,SHO,W(5-2),4,9.0,4,0,0,0,1,0,0,1.85,30,80,,,,30,0,0,,,0,
195,59,Jun 28,NYG,,PHI,W,6-1,CG,W(6-2),3,9.0,8,1,1,4,4,1,0,1.76,36,67,,,,29,1,0,,,0,
196,63,Jul 3(1),NYG,,BRO,W,9-4,CG,W(7-2),4,9.0,8,4,4,0,4,0,0,1.98,35,59,,,,34,1,1,,,0,
197,68,Jul 6,NYG,@,CHC,L,0-1,CG,L(7-3),2,11.2,8,1,1,4,1,0,0,1.84,45,76,,,,41,3,0,,,0,
198,73,Jul 10,NYG,@,PIT,W,9-4,CG,W(8-3),3,9.0,9,4,2,1,3,0,0,1.85,38,59,,,,37,2,1,,,0,
199,77,Jul 14,NYG,@,CIN,L,5-9,CG,L(8-4),3,8.0,16,9,5,3,2,1,0,2.11,40,21,,,,37,3,0,,,0,
200,81,Jul 18,NYG,@,STL,W,8-5,,,3,1.2,3,0,0,0,1,0,0,2.08,8,,,,,8,,,,,0,
201,90,Jul 27,NYG,,PIT,L,4-8,GS-,L(8-5),8,7.0,9,8,3,2,0,1,1,2.17,33,35,,,,29,,,,,0,
202,93,Jul 31(2),NYG,,PIT,L,2-4,,,3,1.0,2,1,1,1,0,0,0,2.23,6,,,,,4,,,,,0,
203,97,Aug 3(2),NYG,,CHC,L,6-11,,,2,6.0,5,2,2,1,3,1,0,2.26,24,,,,,21,,,,,0,
204,101,Aug 7(2),NYG,,CIN,L,2-4,GS-,L(8-6),3,4.0,6,4,3,1,0,0,0,2.39,20,35,,,,18,,,,,0,
205,105,Aug 13(1),NYG,,BSN,W,5-4,,,5,0.2,3,0,0,0,0,0,0,2.38,5,,,,,5,,,,,0,
206,107,Aug 15,NYG,@,CIN,L,5-6,,,1,0.0,2,2,2,1,0,0,0,2.51,3,,,,,2,,,,,0,
207,110,Aug 19(1),NYG,@,PIT,L,1-8,,,3,2.0,1,0,0,1,2,0,0,2.47,7,,,,,6,,,,,0,
