1,146 (145),Sep 17,CHC,,PHI,L,4-16,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,.000,.250,.000,.250,7,.19,-0.011,-0.54,SS
2,147,Sep 19,CHC,@,STL,W,5-2,CG(12),6,5,0,2,0,0,0,2,1,0,0,0,0,,,0,0,0,.250,.400,.250,.650,7,,,,SS
3,148,Sep 20,CHC,@,STL,L,6-11,CG,4,4,1,3,0,1,1,3,0,0,0,0,0,,,0,0,0,.417,.500,.833,1.333,7,,,,SS
4,149,Sep 21,CHC,@,STL,L,0-4,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,.400,.471,.733,1.204,7,.92,-0.036,-0.15,SS
5,150,Sep 22 (1),CHC,@,CIN,L,0-1,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,.333,.429,.611,1.040,6,1.28,-0.020,-0.15,SS
6,151,Sep 22 (2),CHC,@,CIN,W,4-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,.318,.400,.545,.945,6,.40,-0.018,-0.47,SS
7,152,Sep 23,CHC,@,CIN,L,3-4,CG,4,3,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,.320,.414,.560,.974,6,1.85,-0.080,-0.54,SS
8,153,Sep 25,CHC,,STL,L,2-11,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,.321,.406,.536,.942,7,.40,-0.017,0.00,SS
9,154,Sep 26,CHC,,STL,W,4-3,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,,0,0,0,0,.344,.417,.625,1.042,7,1.12,0.180,1.28,SS
10,155,Sep 27,CHC,,STL,W,3-2,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,.314,.385,.571,.956,7,.91,-0.072,-0.49,SS
