81 (80),Jul 6,NYY,,OAK,L,2-4,GF,13,4.1,0,1,0,1,0,3B
82,Jul 7,NYY,,CAL,W,5-2,CG,36,9.0,0,3,0,3,0,3B
83,Jul 8,NYY,,CAL,W,4-3,CG,37,9.0,1,0,0,1,0,3B
85 (1),Jul 10,NYY,,CAL,L,6-9,CG,44,9.0,1,3,0,4,0,3B
