34 (33),May 27,CIN,,STL,W,4-2,CG,33,9.0,2,0,0,2,0,C
35,May 28,CIN,,CHC,L,3-13,CG,45,9.0,3,3,2,8,0,C
36,May 29,CIN,,CHC,L,6-10,GS,19,4.0,2,0,0,2,0,C
37,May 30 (1),CIN,,CHC,W,7-1,CG,34,9.0,4,0,0,4,0,C
38,May 30 (2),CIN,,CHC,W,4-2,CG,37,9.0,4,0,0,4,0,C
43 (4),Jun 4,CIN,,BSN,W,7-6,,13,3.0,2,0,1,3,0,C
