123 (122),Aug 15,MIA,@,ATL,L,2-5,CG,35,8.0,1,0,0,1,0,LF
124,Aug 17,MIA,@,WSN,L,2-8,CG,38,8.0,5,0,0,5,0,LF
125,Aug 18,MIA,@,WSN,W,7-5,CG,41,10.0,1,0,0,1,0,LF
126,Aug 19,MIA,@,WSN,W,12-1,CG,30,9.0,2,0,0,2,0,LF
127,Aug 21,MIA,,NYY,L,1-2,GS,37,9.0,0,0,0,0,0,LF
128,Aug 22,MIA,,NYY,W,9-3,CG,37,9.0,2,0,0,2,0,LF
129,Aug 23,MIA,,ATL,L,0-5,GS,29,6.0,1,0,0,1,0,LF
130,Aug 24,MIA,,ATL,W,1-0,CG,31,9.0,3,0,0,3,0,LF
131,Aug 25,MIA,,ATL,W,3-1,CG,38,9.0,4,1,0,5,0,LF
132,Aug 26,MIA,,ATL,L,0-4,CG,43,9.0,5,0,0,5,0,LF
133,Aug 28,MIA,@,BOS,L,7-8,GS,30,7.0,3,0,0,3,0,LF
134,Aug 29,MIA,@,BOS,L,6-14,CG,41,8.0,2,0,0,2,0,LF
135,Aug 31,MIA,,TOR,L,5-6,CG,38,9.0,3,0,0,3,0,LF
136,Sep 1,MIA,,TOR,W,6-3,GS,27,8.0,1,0,0,1,0,LF
138 (1),Sep 3,MIA,,PHI,W,3-1,GS,24,7.0,2,0,0,2,0,LF
139,Sep 4,MIA,,PHI,L,4-9,CG,48,9.0,0,0,0,0,0,LF
140,Sep 5,MIA,,PHI,W,2-1,GS,26,7.0,1,0,0,1,0,LF
142 (1),Sep 8,MIA,@,PIT,L,1-5,CG,35,8.0,2,0,0,2,0,LF
143,Sep 11,MIA,@,NYM,W,5-3,GS,28,7.0,3,0,0,3,0,LF
147 (3),Sep 14,MIA,@,PHI,L,2-14,CG,44,8.0,0,0,0,0,0,LF
148,Sep 15,MIA,@,PHI,L,4-5,CG,33,8.0,1,0,1,2,0,LF
149,Sep 16,MIA,@,PHI,W,6-4,GS,29,7.0,1,0,0,1,0,LF
150,Sep 17,MIA,,WSN,W,8-5,GS,30,7.0,0,0,0,0,0,LF
151,Sep 18,MIA,,WSN,L,2-4,CG,45,9.0,0,0,0,0,0,LF
152,Sep 20,MIA,,CIN,L,2-4,GS,35,8.0,2,0,0,2,0,LF
154 (1),Sep 22,MIA,,CIN,W,5-1,GS,22,6.0,3,0,0,3,0,LF
155,Sep 23,MIA,,CIN,W,6-0,GS,28,8.0,1,0,0,1,0,LF
156,Sep 24,MIA,@,WSN,L,3-7,CG,39,8.0,2,0,0,2,0,LF
157,Sep 25,MIA,@,WSN,L,4-9,GS,38,7.0,0,0,0,0,0,LF
159 (1),Sep 28,MIA,@,NYM,W,8-1,GS,28,7.0,4,0,0,4,0,LF
160,Sep 29,MIA,@,NYM,L,0-1,GS,27,6.2,2,0,0,2,0,LF
