1,Apr 16,CHW,,SLB,L,1-6,,0,1.1,0,0,0,0,0,
3 (1),Apr 22,CHW,,DET,L,3-7,GF,0,2.0,1,1,0,2,0,
6 (2),Apr 29,CHW,@,CLE,W,8-4,,0,0.0,0,0,0,0,0,
9 (2),May 2,CHW,@,DET,L,6-9,,0,4.0,0,1,0,1,0,
12 (2),May 5,CHW,@,DET,L,2-3,CG,0,8.0,1,1,0,2,0,
15 (2),May 8,CHW,,CLE,W,9-5,,0,0.2,0,0,0,0,0,
16,May 10,CHW,@,PHA,W,5-3,GF,0,2.2,0,0,0,0,0,
19 (2),May 13,CHW,@,PHA,L,4-6,GS,0,4.0,2,1,1,4,0,
22 (2),May 16,CHW,@,WSH,W,4-2,GF,0,10.1,0,4,0,4,0,
27 (4),May 24,CHW,@,BOS,L,4-5,GF,0,2.0,0,1,0,1,0,
32 (4),May 30 (2),CHW,@,CLE,L,2-3,,0,0.0,0,0,0,0,0,
34 (1),Jun 1,CHW,,NYY,L,3-6,GF,0,1.0,0,1,0,1,0,
37 (2),Jun 4,CHW,,NYY,W,5-4,GF,0,3.0,1,0,0,1,0,
40 (2),Jun 8,CHW,,PHA,L,2-3,GF,0,2.0,0,1,0,1,0,
44 (3),Jun 12,CHW,,BOS,L,0-7,GS,0,2.0,0,0,0,0,0,
49 (4),Jun 17,CHW,,WSH,L,1-2,GF,0,2.0,0,0,0,0,0,
51 (1),Jun 20,CHW,,CLE,W,5-4,GF,0,3.0,0,0,0,0,0,
53 (1),Jun 22,CHW,,CLE,L,3-4,GF,0,1.0,0,1,0,1,0,
54,Jun 23,CHW,,CLE,L,2-3,GS,0,8.0,0,3,0,3,0,
56 (1),Jun 25,CHW,@,DET,L,2-4,GF,0,0.2,0,0,0,0,0,
58 (1),Jun 27,CHW,@,DET,L,0-1,CG,0,8.0,0,4,0,4,0,
63 (4),Jul 1 (1),CHW,,SLB,L,0-2,CG,0,9.0,0,2,0,2,0,
66 (2),Jul 2 (2),CHW,,DET,L,8-11,,0,1.2,0,0,0,0,0,
67,Jul 3,CHW,,DET,W,9-5,GF,0,1.0,0,0,0,0,0,
68,Jul 4 (1),CHW,,DET,W,7-6,GS,0,9.0,0,2,0,2,0,
72 (3),Jul 8,CHW,@,NYY,L,5-6,GF,0,0.2,0,0,0,0,0,
73,Jul 9 (1),CHW,@,NYY,L,4-6,GS,0,6.0,0,1,0,1,0,
79 (5),Jul 15,CHW,@,BOS,L,1-3,CG,0,8.0,1,1,1,3,0,
82 (2),Jul 18 (2),CHW,@,PHA,L,3-4,,0,1.1,0,1,0,1,0,
83,Jul 19,CHW,@,WSH,L,5-6,GF,0,0.1,0,0,0,0,0,
84,Jul 20,CHW,@,WSH,L,1-6,GF,0,2.0,0,2,0,2,0,
89 (4),Jul 27,CHW,,BOS,L,4-6,GF,0,2.2,0,2,0,2,1,
97 (7),Aug 4 (1),CHW,,PHA,W,7-6,,0,1.0,0,1,0,1,0,
106 (8),Aug 12,CHW,@,CLE,L,2-11,GF,0,3.0,0,1,0,1,0,
110 (3),Aug 17 (1),CHW,@,NYY,W,7-4,GF,0,3.1,0,1,0,1,0,
111,Aug 17 (2),CHW,@,NYY,L,2-7,GS,0,5.0,0,1,0,1,0,
115 (3),Aug 23,CHW,@,PHA,W,6-5,GF,0,8.0,0,2,0,2,0,
122 (6),Sep 1,CHW,,CLE,L,5-8,GF,0,2.0,0,1,0,1,0,
123,Sep 2 (1),CHW,@,DET,L,5-11,CG,0,8.0,1,1,0,2,0,
