15,4,Apr 16,PHA,,BOS,L,2-9,,,99,8.0,11,5,5,5,6,0,0,5.62,35,,,,,30,,,,,,
16,13,Apr 30,PHA,@,BOS,L,1-6,,,13,7.1,7,3,0,3,1,0,0,2.93,32,,,,,26,,,,,,
17,15,May 2,PHA,,NYY,L,5-11,,,1,5.0,8,6,0,4,1,0,0,2.21,27,,,,,21,,,,,,
