121 (120),Aug 19,SEA,@,CLE,L,5-6,,8,1.1,0,0,0,0,0,P
127 (5),Aug 25,SEA,@,NYY,L,4-7,,13,2.2,0,0,0,0,0,P
134 (6),Sep 2,SEA,,NYY,L,4-5,,6,1.0,0,0,0,0,0,P
145 (10),Sep 15,SEA,@,CHW,L,0-12,,9,0.1,0,0,0,0,0,P
