5,145,Sep 11,SEA,,TEX,W,4-3,9-GF,W(1-0),99,0.1,0,0,0,0,0,0,0,0.00,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.62,0.017,0.22, 9t 1-- 2 out d1, 9t end d 1
6,146,Sep 12,SEA,,TEX,L,1-8,9-GF,,0,0.1,0,0,0,0,1,0,0,0.00,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,0.43, 9t 12- 2 out d7, 9t end d 7
7,147,Sep 13,SEA,,TEX,L,7-9,6-6,,0,0.1,1,0,0,0,0,0,0,0.00,2,0,1,0,0,1,,0,0,0,0,0,2,0,0,0,0,0,0,.02,0.000,0.10, 6t --- 2 out d8, 6t 3 out d8
8,149,Sep 15,SEA,,KCR,L,5-8,5-6,L(1-1),1,1.1,3,2,2,0,1,0,0,7.71,7,2,1,0,0,3,,0,0,1,0,0,6,1,0,0,0,1,0,1.54,-0.303,-1.70, 5t --- 0 out d1, 6t -2- 1 out d1
9,160,Sep 28,SEA,,CHW,W,7-1,6-9,H(1),12,3.2,3,0,0,0,4,0,0,3.00,14,4,3,0,0,3,,3,0,0,0,0,14,0,0,0,0,0,0,.67,0.222,3.28, 6t 123 0 out a4, 9t 1-3 2 out a6
