1,129 (128),Sep 5 (2),CLE,,CHW,L,0-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,8,P
2,130,Sep 6,CLE,,CHW,L,1-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,9,P
3,137 (6),Sep 14,CLE,,DET,L,4-6,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,9,P
