48,2 (1),Mar 30,CHC,@,MIA,L,1-2,10-17,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,6,1.71,0.052,0.28,,,P
49,6 (3),Apr 5,CHC,@,MIL,W,8-0,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.500,.000,.500,2,,,,,,P
50,10 (3),Apr 10,CHC,,PIT,L,5-8,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.500,.000,.500,9,,,,,,P
51,11,Apr 11,CHC,,PIT,W,13-5,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.500,.000,.500,1,,,,,,P
52,14 (2),Apr 14,CHC,,ATL,W,14-10,3-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.333,.000,.333,9,.06,-0.001,-0.11,,,P
53,16 (1),Apr 19,CHC,,STL,W,8-5,7-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,9,,,,,,P
54,100 (83),Jul 24,CHC,,ARI,L,1-5,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,8,,,,,,P
55,102 (1),Jul 26,CHC,,ARI,W,7-6,9-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,7,,,,,,P
56,108,Jul 30,TEX,@,ARI,W,9-5,6-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,9,,,,,,P
57,130 (21),Aug 24,TEX,@,SFG,W,7-6,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,9,,,,,,P
58,149 (18),Sep 16,TEX,@,SDP,L,3-7,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,9,,,,,,P
