11 (10),Apr 19,DET,@,BOS,W,11-7,GS,14,3.0,1,0,0,1,0,1B
13 (1),Apr 21,DET,@,BAL,W,3-1,GS,25,6.0,7,0,0,7,0,1B
19 (5),Apr 28,DET,,KCR,L,4-7,GS,26,6.0,6,0,0,6,0,1B
32 (12),May 14,DET,@,NYY,W,8-0,CG,37,9.0,1,0,0,1,0,LF
33,May 16,DET,,BOS,W,6-5,GF,16,3.0,0,0,0,0,0,LF
34,May 17,DET,,BOS,W,1-0,CG,36,9.0,0,0,0,0,0,LF
38 (3),May 20 (2),DET,@,MIL,W,5-3,GS,22,5.0,1,0,0,1,0,LF
40 (1),May 23,DET,,NYY,L,5-6,CG,41,9.0,2,0,0,2,0,LF
43 (2),May 26,DET,,OAK,W,8-5,GS,26,6.0,6,0,0,6,0,1B
46 (2),May 31,DET,@,CHW,L,2-10,GF,20,5.0,1,0,0,1,0,PH LF
47,Jun 1,DET,@,MIN,W,8-3,GS,9,2.0,2,0,0,2,0,1B
56 (8),Jun 12,DET,,CHW,W,6-5,GS,36,8.0,10,1,0,11,1,1B
62 (5),Jun 19,DET,@,CLE,L,7-8,GF,10,1.2,1,1,0,2,0,PH 1B
65 (2),Jun 22,DET,@,NYY,L,4-5,,16,3.0,0,1,0,1,0,3B
75 (9),Jun 30,DET,,BAL,W,4-1,GS,32,8.0,3,0,0,3,0,LF
77 (1),Jul 1 (2),DET,,BAL,W,1-0,CG,30,9.0,1,0,0,1,0,LF
80 (2),Jul 4,DET,,CLE,L,2-5,GF,3,1.0,2,0,0,2,1,PH 1B
87 (6),Jul 11,DET,,TEX,W,14-2,GF,9,3.0,4,0,0,4,1,PH 1B
90 (2),Jul 14,DET,,CAL,W,2-1,CG,38,9.0,0,0,0,0,0,LF
101 (10),Jul 29,DET,@,BAL,W,8-3,GF,14,4.0,0,0,0,0,0,LF
116 (14),Aug 11,DET,,CHW,W,4-2,CG,34,9.0,11,1,0,12,0,1B
118 (1),Aug 13,DET,@,MIN,W,9-3,GF,9,2.0,2,0,0,2,0,PH 1B
119,Aug 14,DET,@,MIN,L,1-12,GF,11,1.0,0,0,0,0,0,LF
124 (4),Aug 20,DET,@,OAK,L,2-7,GF,11,3.0,4,0,0,4,1,PR 1B
130 (5),Aug 26 (2),DET,@,CHW,L,1-3,GS,27,6.0,1,1,0,2,0,LF
135 (4),Aug 31,DET,,CLE,L,3-6,GS,27,6.0,4,0,1,5,0,1B
143 (7),Sep 8,DET,@,BOS,W,6-1,CG,40,9.0,5,0,0,5,0,1B
144,Sep 9,DET,@,BOS,W,5-4,GS,24,6.0,6,0,0,6,0,1B
148 (3),Sep 15,DET,,MIL,W,4-3,GF,4,1.0,0,0,0,0,0,PH 1B
151 (2),Sep 19,DET,,BAL,W,10-1,CG,38,9.0,9,1,0,10,1,1B
153 (1),Sep 21,DET,,BOS,W,5-1,GS,23,6.0,12,2,0,14,2,1B
154,Sep 22,DET,,BOS,W,4-3,GS,34,8.0,8,0,0,8,2,1B
157 (2),Sep 25,DET,@,BAL,L,3-8,GF,10,3.0,3,0,0,3,0,1B
158,Sep 26,DET,@,BAL,L,0-4,CG,34,8.0,5,2,1,8,0,1B
162 (3),Sep 30,DET,@,NYY,W,8-5,GF,22,5.0,2,1,0,3,0,3B
