148,1,Apr 14,STL,@,CHC,L,1-3,CG,3,3,1,2,0,0,0,,0,,0,0,0,,,,0,,.667,.667,.667,1.333,6,LF
149,2,Apr 15,STL,@,CHC,L,4-10,CG,4,3,0,0,0,0,0,,0,,0,1,0,,,,0,,.333,.429,.333,.762,6,LF
150,3,Apr 16,STL,@,CHC,W,3-1,CG,4,3,0,0,0,0,0,,1,,0,0,0,,,,0,,.222,.364,.222,.586,6,LF
151,4,Apr 17,STL,@,CHC,W,4-1,CG,5,5,0,0,0,0,0,,0,,0,0,0,,,,0,,.143,.250,.143,.393,6,LF
152,5,Apr 18,STL,@,CIN,L,3-5,CG,4,4,0,1,0,0,0,,0,,0,0,0,,,,0,,.167,.250,.167,.417,6,LF
153,6,Apr 19,STL,@,CIN,L,2-3,CG,4,4,0,1,0,1,0,,0,,0,0,0,,,,0,,.182,.250,.273,.523,6,LF
154,7,Apr 21,STL,@,CIN,W,9-5,CG,4,3,1,1,0,0,0,,0,,0,0,1,,,,0,,.200,.259,.280,.539,6,LF
155,8,Apr 22,STL,,CHC,L,3-7,CG,4,3,0,1,0,0,0,,1,,2,0,0,,,,1,,.214,.290,.286,.576,6,LF
156,9,Apr 23,STL,,CHC,W,6-3,CG,4,4,1,2,0,0,0,,0,,0,0,0,,,,0,,.250,.314,.313,.627,6,LF
157,10,Apr 24,STL,,CHC,L,1-5,CG,4,3,0,1,0,0,0,,1,,0,0,0,,,,0,,.257,.333,.314,.648,6,LF
158,11,Apr 25,STL,,CHC,L,4-5,CG,4,4,0,0,0,0,0,,0,,0,0,0,,,,0,,.231,.302,.282,.584,6,LF
159,12,Apr 26,STL,,PIT,L,3-4,0-0,1,0,0,0,0,0,0,,0,,0,1,0,,,,0,,.231,.318,.282,.600,7,PH
160,15 (2),May 1,STL,,CIN,L,7-8,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.225,.311,.275,.586,8,PH
161,16,May 2 (1),STL,,CIN,W,5-4,0-GF,2,2,0,0,0,0,0,,0,,0,0,0,,,,0,,.214,.298,.262,.560,6,LF
162,17,May 2 (2),STL,,CIN,L,8-13,0-0,1,1,1,1,1,0,0,,0,,0,0,0,,,,0,,.233,.313,.302,.615,9,PH
163,20 (2),May 6,STL,@,PIT,L,5-6,0-GF(11),4,4,1,1,0,0,0,,0,,0,0,0,,,,0,,.234,.308,.298,.606,5,RF
164,21,May 7,STL,@,PIT,L,3-5,CG,4,3,0,1,0,0,0,,1,,1,0,0,,,,0,,.240,.321,.300,.621,5,RF
165,22,May 8,STL,@,PIT,W,8-0,CG,5,3,0,0,0,0,0,,1,,1,1,0,,,,0,,.226,.328,.283,.611,5,RF
166,23,May 9,STL,@,CHC,W,5-2,CG,5,5,0,1,0,0,0,,0,,1,0,0,,,,0,,.224,.318,.276,.594,5,RF
167,24,May 11,STL,@,BRO,L,1-2,CG,4,3,0,1,1,0,0,,1,,0,0,0,,,,0,,.230,.329,.295,.624,5,RF
168,26 (1),May 13,STL,@,BRO,L,1-2,0-GF,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.226,.324,.290,.614,5,RF
169,27,May 14,STL,@,BRO,L,4-10,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.222,.319,.286,.605,9,PH
170,31 (3),May 19,STL,@,BSN,W,2-0,0-GF,2,1,0,0,0,0,0,,0,,0,0,1,,,,0,,.219,.315,.281,.596,5,RF
171,32,May 20,STL,@,PHI,L,1-5,0-0,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.215,.311,.277,.588,9,PH
172,35 (2),May 26,STL,@,NYG,L,2-8,0-GF,1,1,0,1,1,0,0,,0,,0,0,0,,,,0,,.227,.320,.303,.623,9,PH
173,37 (1),May 29 (2),STL,@,CIN,L,2-11,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.224,.316,.299,.614,9,PH
174,42 (4),Jun 6,STL,,NYG,L,1-12,CG,4,4,0,0,0,0,0,,0,,0,0,0,,,,0,,.211,.300,.282,.582,2,CF
175,48 (5),Jun 13,STL,,PHI,L,4-10,0-0,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.208,.296,.278,.574,9,PH
176,49,Jun 14,STL,,PHI,L,1-7,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.205,.293,.274,.567,9,PH
177,56 (6),Jun 26,STL,,PIT,L,5-6,0-GF(11),1,0,0,0,0,0,0,,1,,0,0,0,,,,0,,.205,.301,.274,.575,9,PH
178,57,Jun 27 (1),STL,,PIT,W,8-5,CG,4,4,0,1,0,0,0,,0,,0,0,0,,,,0,,.208,.299,.273,.572,6,CF
