141 (140),Sep 10,PIT,@,STL,L,5-11,,3,0.2,1,0,0,1,0,P
147 (5),Sep 18,PIT,,CIN,L,0-3,,3,1.0,0,0,0,0,0,P
152 (4),Sep 23,PIT,@,CHC,L,5-8,,7,1.0,0,0,0,0,0,P
157 (4),Sep 29 (2),PIT,@,MIL,L,2-5,,11,2.2,0,0,0,0,0,P
