1,95,Jul 20,CHC,,STL,L,5-18,8-8,,99,1.0,2,2,2,0,0,1,0,18.00,5,15,10,2,1,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,-1.48,-2.95,-3.00, 8t --- 0 out d12, 8t 3 out d14
2,99,Jul 23,CHC,,ARI,L,1-7,8-9,,2,1.0,1,0,0,0,0,0,0,9.00,3,5,3,0,0,1,2,1,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,.03,0.001,0.65,1.65,3.00, 8t 1-- 2 out d6, 9t --- 2 out d6
