18,5,Apr 4,LAA,,TEX,L,6-11,6-7,,99,2.0,2,1,1,0,1,0,0,4.50,8,33,21,7,1,1,6,0,0,0,,0,0,0,0,0,8,1,1,0,0,0,0,.15,-0.001,0.09, 6t --- 0 out d5, 7t 3 out d6
19,7,Apr 6,LAA,,TEX,L,4-10,9-GF,,1,1.0,2,2,2,0,1,1,0,9.00,5,24,17,5,1,1,3,1,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.09,-0.013,-1.46, 9t --- 0 out d4, 9t end d 6
20,11,Apr 11,LAA,@,SEA,L,5-8,8-GF(8),,4,0.2,1,0,0,1,1,0,0,7.36,4,16,7,1,1,1,1,1,0,0,,1,1,0,0,0,3,0,1,0,0,0,0,.29,-0.021,-0.31, 8b -2- 1 out d2, 8b end d 3
21,12,Apr 12,LAA,@,SEA,L,3-8,8-GF(8),,0,1.0,2,2,2,0,2,1,0,9.64,5,16,11,4,2,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.08,-0.021,-1.49, 8b --- 0 out d3, 8b end d 5
22,20,Apr 20,LAA,,SEA,L,2-4,9-GF,,7,1.0,0,0,0,0,1,0,0,7.94,3,12,6,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.004,0.55, 9t --- 0 out d4, 9t end d 4
23,130,Aug 25,LAA,,OAK,L,1-2,9-GF,,99,1.0,0,0,0,0,0,0,0,6.75,3,15,10,2,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.56,0.043,0.55, 9t --- 0 out d1, 9t end d 1
24,141,Sep 6,LAA,@,CHW,L,6-7,12-14,,11,3.0,0,0,0,0,5,0,0,4.66,9,44,28,9,9,0,4,0,2,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.89,0.444,1.67,12b --- 0 out tie,14b 3 out tie
25,144,Sep 9,LAA,,NYY,L,1-7,7-7,,2,0.2,1,0,0,1,0,0,0,4.35,4,16,7,2,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.15,0.004,0.29, 7t --- 1 out d5, 7t 3 out d5
26,146,Sep 11,LAA,,SEA,W,7-4,7-7,,1,1.0,0,0,0,0,1,0,0,3.97,3,13,9,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,0.55, 7t --- 0 out a7, 7t 3 out a7
27,150,Sep 16,LAA,@,OAK,L,1-8,7-7,,4,0.0,1,3,3,3,0,0,1,6.35,5,28,10,5,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.29,-0.051,-3.84, 7b --- 0 out d3, 7b 123 0 out d5
28,152,Sep 18,LAA,@,OAK,W,6-4,9-9,,1,0.0,0,2,2,1,0,0,1,7.94,2,7,2,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.20,-0.013,-1.00, 9b --- 0 out a6, 9b 12- 0 out a6
29,154,Sep 20,LAA,@,TEX,W,7-3,9-9,,1,0.2,1,0,0,1,1,0,0,7.50,4,15,8,3,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.56,0.005,0.02, 9b --- 0 out a4, 9b 1-3 2 out a4
30,155,Sep 21,LAA,@,TEX,W,7-3,9-GF,,0,1.0,3,3,3,0,3,1,0,9.00,6,21,14,4,4,0,3,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.19,0.002,-2.46, 9b --- 0 out a7, 9b end a 4
31,160,Sep 26,LAA,,TEX,L,1-12,7-GF,,4,3.0,2,0,0,2,4,0,0,7.31,12,48,27,9,8,3,3,0,0,0,,0,0,0,0,0,10,1,0,0,1,0,0,.00,0.000,1.63, 7t --- 0 out d11, 9t end d11
