3 (2),Apr 17,WSH,@,BOS,W,1-0,CG,0,9.0,1,3,0,4,1,
5 (1),Apr 21,WSH,@,NYY,L,2-3,CG,0,9.1,0,4,0,4,0,
9 (3),Apr 27,WSH,,BOS,W,6-1,CG,0,9.0,0,4,0,4,1,
12 (2),May 1,WSH,@,PHA,L,6-7,GS,0,7.0,2,3,0,5,0,
17 (4),May 7,WSH,,PHA,W,6-5,CG,0,9.0,1,3,0,4,0,
29 (11),May 21,WSH,,SLB,W,5-4,CG,0,9.0,2,2,1,5,0,
33 (3),May 26,WSH,,DET,W,3-2,CG,0,9.0,0,1,0,1,0,
37 (3),May 29 (2),WSH,@,BOS,L,5-6,GS,0,9.2,0,4,0,4,0,
41 (3),Jun 2,WSH,@,NYY,W,9-8,GS,0,3.0,0,0,0,0,0,
45 (3),Jun 7,WSH,@,SLB,L,2-3,GS,0,9.0,2,4,0,6,0,
49 (3),Jun 11,WSH,@,CHW,W,4-2,CG,0,9.0,0,1,0,1,0,
52 (2),Jun 15,WSH,@,CLE,L,6-7,GS,0,7.0,0,3,0,3,0,
56 (3),Jun 19,WSH,@,DET,L,2-3,CG,0,9.1,2,4,0,6,0,
59 (2),Jun 22,WSH,@,DET,W,4-3,GF,0,2.2,0,1,0,1,0,
60,Jun 24 (1),WSH,,PHA,W,4-3,CG,0,9.0,3,2,0,5,0,
63 (2),Jun 26 (2),WSH,@,PHA,L,5-6,GF,0,1.1,0,0,0,0,0,
65 (1),Jun 29,WSH,,NYY,W,1-0,CG,0,9.0,0,6,0,6,0,
70 (4),Jul 3 (2),WSH,,BOS,L,1-3,CG,0,10.0,1,3,0,4,0,
75 (4),Jul 8,WSH,,SLB,L,5-6,GS,0,2.0,0,1,1,2,0,
78 (2),Jul 11,WSH,,DET,W,4-2,CG,0,9.0,1,2,0,3,0,
81 (2),Jul 15,WSH,,DET,T,3-3,GS,0,3.1,0,0,0,0,0,
82,Jul 16,WSH,,CLE,L,0-2,GF,0,6.0,0,0,0,0,0,
85 (2),Jul 20,WSH,,CLE,L,1-2,GS,0,6.0,1,2,0,3,0,
88 (2),Jul 23,WSH,,CHW,W,5-3,CG,0,9.0,0,4,0,4,0,
92 (3),Jul 28,WSH,@,SLB,W,7-3,CG,0,9.0,0,2,0,2,0,
97 (4),Aug 2,WSH,@,CLE,L,4-9,GS,0,2.0,0,0,0,0,0,
99 (1),Aug 4,WSH,@,CLE,W,7-6,GS,0,8.2,3,1,0,4,0,
