1,58,Jun 20(1),WSH,@,PHA,L,0-5,,,99,1.0,1,1,0,2,1,0,0,0.00,5,,,,,3,,,,,,
2,144,Sep 20,WSH,@,CHW,L,1-6,,,91,2.0,1,0,0,1,1,0,0,0.00,7,,,,,6,,,,,,
3,150,Sep 30,WSH,,BOS,L,5-7,,,9,2.0,2,3,0,3,0,0,2,0.00,13,,,,,8,,,,,,
