1,81,Jul 16,CHW,@,WSH,L,2-7,,,99,4.0,3,1,0,6,3,1,0,0.00,19,,,,,12,,,,,,
2,84,Jul 19(1),CHW,@,BOS,L,0-8,,,2,1.0,1,1,0,1,1,0,0,0.00,5,,,,,4,,,,,,
3,87,Jul 22,CHW,@,NYY,L,3-13,,,2,1.0,4,5,0,1,1,0,0,0.00,9,,,,,8,,,,,,
