154,1,Apr 13,BUF,@,BAL,L,2-3,CG,4,4,0,1,0,0,0,0,0,,2,0,0,,,,0,,.250,.250,.250,.500,5,LF
155,2,Apr 17,BUF,@,BAL,W,4-3,CG,4,3,0,0,0,0,0,1,0,,2,0,1,,,,0,,.143,.143,.143,.286,5,LF
156,3,Apr 18,BUF,@,BAL,W,4-2,CG,4,4,1,1,1,0,0,1,0,,0,0,0,,,,2,,.182,.182,.273,.455,5,LF
157,4,Apr 22,BUF,@,PBS,W,9-6,CG,5,3,1,1,0,0,0,1,2,,0,0,0,,,,1,,.214,.313,.286,.598,5,LF
158,5,Apr 23,BUF,@,BAL,L,3-4,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.167,.250,.222,.472,5,LF
159,6,Apr 24,BUF,@,BAL,L,4-10,CG,4,4,0,1,0,0,0,1,0,,0,0,0,,,,0,,.182,.250,.227,.477,5,LF
160,7,Apr 29,BUF,@,SLM,L,5-6,CG(12),5,5,1,0,0,0,0,0,0,,0,0,0,,,,1,,.148,.207,.185,.392,6,LF
161,8,Apr 30,BUF,@,SLM,L,2-3,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.143,.200,.179,.379,9,PH
162,9,May 1,BUF,@,IND,W,11-10,0-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,,.143,.200,.179,.379,6,LF
163,10,May 2,BUF,@,IND,L,3-5,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.143,.200,.179,.379,6,PR LF
164,11,May 3,BUF,@,IND,W,1-0,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.138,.194,.172,.366,6,LF
165,12,May 4,BUF,@,CHI,L,0-4,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.133,.188,.167,.354,6,PH LF
166,13,May 5,BUF,@,CHI,W,5-2,0-GF(12),2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.125,.176,.156,.333,6,PR LF
167,15 (1),May 7,BUF,@,KCP,L,0-10,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,1,,.139,.184,.167,.351,6,LF
