33 (32),May 14,TOR,@,MIN,L,3-13,,5,0.2,0,0,0,0,0,P
47 (13),Jun 1,TOR,,KCR,L,3-11,,4,1.0,0,0,0,0,0,P
55 (7),Jun 12,TOR,@,SEA,L,2-5,GF,7,1.1,0,0,0,0,0,P
56,Jun 14,TOR,@,DET,L,2-7,GF,8,2.0,0,0,0,0,0,P
57,Jun 15,TOR,@,DET,L,0-9,GF,13,3.0,1,0,0,1,0,P
63 (5),Jun 21,TOR,,CLE,L,0-4,GF,6,1.1,0,0,0,0,0,P
73 (9),Jun 30,TOR,,NYY,L,5-11,GF,6,1.1,0,0,0,0,0,P
81 (7),Jul 8,TOR,@,CLE,L,5-11,,4,1.1,0,0,0,0,0,P
84 (2),Jul 11,TOR,@,DET,L,7-9,,18,5.0,0,1,0,1,0,P
89 (4),Jul 15,TOR,,DET,W,8-6,,7,1.1,0,0,0,0,0,P
90,Jul 16,TOR,,DET,L,3-11,,3,0.1,0,0,0,0,0,P
93 (2),Jul 22,TOR,,CHW,L,3-10,,3,0.0,0,0,0,0,0,P
95 (1),Jul 24,TOR,@,DET,L,2-6,,8,2.0,0,1,0,1,0,P
97 (1),Jul 26,TOR,,TEX,L,0-14,,5,0.2,0,1,0,1,0,P
