1,153 (152),Oct 2,PHA,,WSH,L,1-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,.000,.250,.000,.250,8,1.18,-0.084,-0.25,C
2,154,Oct 3,PHA,,WSH,L,2-7,CG,3,3,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,.167,.286,.333,.619,8,.60,-0.010,-0.20,C
