898,1,Mar 28,MIL,,STL,W,5-4,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.250,.500,1,.85,-0.008,-0.23,5.00,6.20,CF
899,2,Mar 29,MIL,,STL,L,5-9,GS-8,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.375,.375,.375,.750,1,.90,-0.044,-0.44,8.00,9.20,CF
900,3,Mar 30,MIL,,STL,W,4-2,CG,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.333,.385,.333,.718,1,.60,-0.042,-0.29,5.00,6.00,CF
901,4,Mar 31,MIL,,STL,W,5-4,CG,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.353,.389,.412,.801,1,1.65,0.174,0.38,10.00,12.20,CF
902,5,Apr 1,MIL,@,CIN,W,4-3,CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.333,.391,.381,.772,1,.92,-0.038,-0.03,7.00,9.20,CF
903,6,Apr 2,MIL,@,CIN,W,4-3,CG,5,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,.292,.393,.333,.726,1,.77,-0.016,-0.07,11.00,15.20,CF
904,7,Apr 3,MIL,@,CIN,W,1-0,8-GF,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.320,.414,.400,.814,1,1.11,0.069,0.66,10.00,12.00,PH CF
905,8,Apr 5,MIL,,CHC,W,13-10,CG,5,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,.345,.441,.448,.889,1,.60,0.060,0.20,17.00,21.20,CF
906,9,Apr 6,MIL,,CHC,L,8-14,CG,5,4,1,2,1,0,1,2,0,0,1,0,0,1,0,0,0,0,.364,.436,.576,1.012,1,1.13,0.020,0.39,21.00,28.20,CF
907,10,Apr 7,MIL,,CHC,W,4-2,CG,5,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.368,.432,.553,.984,1,.58,0.016,-0.39,10.00,12.40,CF
908,11,Apr 8,MIL,@,LAA,L,2-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.396,.500,.896,1,1.54,-0.163,-1.30,0.00,0.00,CF
909,12,Apr 9,MIL,@,LAA,L,8-11,CG,5,4,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,.348,.415,.522,.937,1,1.03,0.040,1.05,12.00,15.50,CF
910,13,Apr 10,MIL,@,LAA,L,2-4,CG,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.353,.414,.510,.924,1,1.13,-0.019,-0.13,6.00,6.00,CF
911,14,Apr 12,MIL,@,LAD,W,8-5,CG,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.339,.397,.482,.879,1,.68,-0.034,-0.38,5.00,6.20,CF
912,15,Apr 13,MIL,@,LAD,W,4-1,CG,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.317,.382,.450,.832,1,.78,-0.068,-0.97,2.00,3.00,CF
913,16,Apr 14,MIL,@,LAD,L,1-7,GS-8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.297,.361,.422,.783,1,.53,-0.071,-1.23,0.00,0.00,CF
914,17,Apr 15,MIL,,STL,W,10-7,CG,5,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.294,.364,.412,.775,1,.93,0.025,-0.34,9.00,12.40,CF
915,18,Apr 16,MIL,,STL,W,8-4,CG,5,4,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.306,.378,.458,.836,1,.48,0.099,0.91,21.00,27.90,CF
916,20 (1),Apr 18,MIL,,LAD,L,1-3,CG,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.307,.384,.453,.837,1,.82,-0.061,-0.66,5.00,6.00,CF
917,21,Apr 19,MIL,,LAD,L,3-5,CG,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.304,.385,.443,.828,1,.89,0.015,0.15,7.00,9.20,CF
918,22,Apr 20,MIL,,LAD,W,5-0,CG,4,4,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,.301,.379,.446,.825,1,.75,-0.062,-0.49,7.00,9.20,CF
919,23,Apr 21,MIL,,LAD,L,5-6,CG,5,5,1,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,.295,.370,.466,.836,1,1.36,-0.126,-0.15,16.00,22.20,CF
920,24,Apr 22,MIL,@,STL,L,5-13,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.286,.359,.451,.810,1,1.08,-0.080,-0.67,0.00,0.00,CF
921,25,Apr 23,MIL,@,STL,L,3-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.274,.346,.432,.777,1,.74,-0.036,-0.26,0.00,0.00,CF
922,26,Apr 24,MIL,@,STL,L,2-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.263,.333,.414,.747,1,.67,-0.067,-0.82,0.00,0.00,CF
923,27,Apr 26,MIL,@,NYM,W,10-2,GS-8,5,5,2,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,.269,.336,.423,.759,1,1.02,-0.041,1.80,18.00,25.90,CF
924,28,Apr 27,MIL,@,NYM,W,8-6,CG,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.284,.347,.431,.778,1,.94,-0.007,-0.26,13.00,15.40,CF
925,29,Apr 28,MIL,@,NYM,L,2-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.274,.336,.416,.752,1,.82,-0.102,-0.97,0.00,0.00,CF
926,30,Apr 29,MIL,,COL,W,5-1,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.274,.333,.419,.752,1,.35,0.047,0.07,7.00,9.20,CF
927,31,Apr 30,MIL,,COL,W,4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.273,.331,.413,.744,1,.60,-0.039,-0.50,3.00,3.00,CF
928,32,May 1,MIL,,COL,L,4-11,CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.270,.326,.405,.731,1,1.03,-0.153,-0.82,3.00,3.00,CF
929,33,May 2,MIL,,COL,L,6-11,CG,5,4,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.269,.329,.408,.736,3,.26,0.029,1.86,13.00,19.20,CF
