4 (3),Apr 12,OAK,,SEA,W,6-1,,2,0.1,0,0,0,0,0,P
6 (1),Apr 14,OAK,,SEA,W,7-6,GF,2,1.0,0,0,0,0,0,P
8 (1),Apr 16,OAK,@,CAL,W,8-5,,2,0.2,0,0,0,0,0,P
10 (1),Apr 18,OAK,@,CAL,L,1-7,GF,8,1.1,0,0,0,0,0,P
13 (2),Apr 21,OAK,@,SEA,L,2-7,,7,0.2,0,0,0,0,0,P
28 (14),May 11,OAK,@,NYY,W,10-2,GF,3,1.0,0,0,0,0,0,P
29,May 12,OAK,@,NYY,L,6-10,,5,1.0,0,0,0,0,0,P
31 (1),May 14,OAK,@,BAL,L,1-6,,5,1.1,0,0,0,0,0,P
35 (3),May 18,OAK,@,CLE,W,3-0,,1,0.1,0,0,0,0,0,P
38 (2),May 21,OAK,,TOR,L,7-11,,2,0.1,0,0,0,0,0,P
40 (1),May 23,OAK,,CHW,L,1-11,GF,12,3.0,0,0,0,0,0,P
