1,9,Apr 22,STL,@,CIN,L,6-9,,,99,0.1,0,0,0,1,0,0,0,0.00,2,,,,,1,,,,,,
2,13,Apr 27,STL,@,CHC,L,0-9,,,4,1.0,0,0,0,1,0,0,0,0.00,4,,,,,3,,,,,,
3,19,May 7,STL,,NYG,L,2-6,,,9,1.0,3,3,3,1,0,0,0,11.57,7,,,,,6,,,,,,
