32,72 (71),Jun 24,NYY,,TEX,L,1-8,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.000,.000,.000,.000,7,1.45,-0.160,-1.40,0.00,0.00,1B
33,73,Jun 25,NYY,,TEX,L,6-7,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.143,.286,7,1.35,-0.162,-0.96,3.00,3.00,1B RF
34,74,Jun 26,NYY,@,CHW,W,6-5,CG,5,4,1,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,.182,.167,.455,.621,5,.87,0.011,-0.37,16.00,22.20,1B
35,75,Jun 27,NYY,@,CHW,L,3-4,GS-7,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.154,.200,.385,.585,6,1.49,-0.044,-0.52,2.00,3.00,DH
36,120 (44),Aug 17,NYY,@,NYM,W,7-5,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.235,.263,.412,.675,7,.27,0.029,0.20,,,1B
37,122 (1),Aug 19,NYY,@,BOS,W,4-3,GS-9,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,.286,.304,.619,.923,8,.95,0.237,2.53,,,DH
38,123,Aug 20,NYY,@,BOS,L,1-5,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.269,.542,.811,8,1.51,-0.120,-1.11,,,DH
39,124,Aug 22,NYY,@,DET,W,13-4,CG,5,3,1,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,.259,.290,.519,.809,6,.50,0.055,0.72,,,DH
40,125,Aug 23,NYY,@,DET,W,10-2,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.281,.500,.781,6,.00,0.000,-0.32,,,1B
41,127 (1),Aug 25,NYY,,SEA,L,1-2,GS-8,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.233,.286,.467,.752,7,1.31,-0.054,-0.31,,,DH
42,139 (11),Sep 7,NYY,@,BAL,W,9-1,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.226,.278,.452,.729,6,.00,0.000,-0.17,,,PH
43,141 (1),Sep 9,NYY,@,TEX,W,3-1,8-GF,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.297,.469,.766,9,5.71,0.181,1.00,,,1B
44,142,Sep 10,NYY,@,TEX,W,16-7,8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.250,.316,.469,.785,6,.00,0.000,0.14,,,PH RF
45,143,Sep 11,NYY,@,TBR,W,5-1,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.310,.472,.782,9,.27,-0.014,-0.28,,,1B
46,146 (2),Sep 14,NYY,,BAL,W,13-5,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.243,.302,.459,.762,3,.00,0.000,-0.25,,,PH RF
47,148 (1),Sep 16,NYY,,BAL,W,9-3,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.243,.302,.459,.762,3,,,,,,RF
48,152 (3),Sep 20,NYY,,MIN,W,11-3,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.243,.302,.459,.762,2,,,,,,RF
49,156 (3),Sep 25,NYY,,KCR,W,11-3,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.243,.302,.459,.762,1,,,,,,RF
50,159 (2),Sep 28,NYY,,TBR,L,6-9,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.243,.302,.459,.762,6,,,,,,1B
51,162 (2),Oct 1,NYY,,TOR,L,1-2,CG,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.225,.283,.425,.708,9,1.60,-0.125,-0.69,,,RF
