72 (71),Jun 24,NYY,,TEX,L,1-8,CG,40,9.0,3,0,0,3,0,1B
73,Jun 25,NYY,,TEX,L,6-7,GS,37,9.0,7,0,0,7,0,1B RF
74,Jun 26,NYY,@,CHW,W,6-5,CG,41,9.0,14,0,0,14,1,1B
120 (45),Aug 17,NYY,@,NYM,W,7-5,CG,40,9.0,6,1,0,7,0,1B
125 (4),Aug 23,NYY,@,DET,W,10-2,GF,9,2.0,1,0,0,1,0,1B
141 (15),Sep 9,NYY,@,TEX,W,3-1,GF,6,2.0,4,0,0,4,0,1B
142,Sep 10,NYY,@,TEX,W,16-7,GF,11,2.0,0,0,0,0,0,PH RF
143,Sep 11,NYY,@,TBR,W,5-1,CG,37,9.0,11,0,0,11,0,1B
146 (2),Sep 14,NYY,,BAL,W,13-5,GF,10,2.0,0,0,0,0,0,PH RF
148 (1),Sep 16,NYY,,BAL,W,9-3,GF,8,1.0,0,0,0,0,0,RF
152 (3),Sep 20,NYY,,MIN,W,11-3,GF,4,1.0,0,0,0,0,0,RF
156 (3),Sep 25,NYY,,KCR,W,11-3,GF,4,1.0,0,0,0,0,0,RF
159 (2),Sep 28,NYY,,TBR,L,6-9,GF,3,1.0,3,0,0,3,0,1B
162 (2),Oct 1,NYY,,TOR,L,1-2,CG,31,9.0,2,0,0,2,0,RF
