1,82 (81),Jul 6,BOS,,OAK,L,0-6,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.81,-0.067,-0.91,1B
2,83,Jul 7,BOS,,OAK,W,5-2,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.000,.143,.000,.143,9,.67,-0.041,-0.59,1B
3,86 (2),Jul 10,BOS,,KCR,W,1-0,8-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.143,.000,.143,8,2.81,0.013,0.04,PR 1B
4,87,Jul 11,BOS,,KCR,W,15-9,7-GF,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.143,.250,.143,.393,8,.20,0.008,1.00,PR 1B
5,88,Jul 12,BOS,,KCR,W,6-0,CG,4,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,.364,.417,.545,.962,9,.71,0.200,2.70,1B
