4 (3),Apr 13,CHC,,MON,W,8-3,GF,10,2.0,0,0,0,0,0,LF
5,Apr 14,CHC,,MON,W,4-2,GF,4,1.0,0,0,0,0,0,LF
6,Apr 15,CHC,,PHI,W,2-1,GF,3,1.0,0,0,0,0,0,LF
9 (2),Apr 19,CHC,@,MON,L,3-5,GF,3,1.0,1,0,0,1,0,PH LF
13 (3),Apr 23,CHC,@,PIT,W,5-0,GF,8,2.0,0,0,0,0,0,LF
35 (21),May 20,CHC,,CIN,W,6-1,CG,33,9.0,2,0,0,2,0,LF
36,May 21,CHC,,CIN,L,2-5,GS,26,7.0,2,0,0,2,0,LF
38 (1),May 24,CHC,,HOU,L,2-6,GF,12,2.0,1,0,0,1,0,PH LF
46 (7),Jun 2,CHC,@,HOU,L,3-4,GF,4,1.0,0,0,0,0,0,PH LF
59 (12),Jun 16,CHC,,STL,L,2-5,CG,39,9.0,1,0,0,1,0,LF
