1,64,Jun 20,STL,,SFG,L,3-14,8-GF,,99,2.0,6,4,0,0,0,0,0,0.00,14,4,10,6,1,0,,0,0,0,0,0,14,1,0,0,0,0,2,.00,-0.001,-3.02, 8t --- 0 out d9, 9t end d11
2,93,Jul 22,STL,,PIT,L,2-13,9-GF,,31,1.0,3,2,2,1,0,1,0,6.00,6,1,1,0,0,3,,0,0,0,0,0,5,1,0,0,1,0,0,.00,0.000,-1.51, 9t --- 0 out d9, 9t end d11
