5,2,Apr 12,CLE,,DET,W,4-2,CG,W(1-0),99,9.0,6,2,0,3,5,0,0,0.00,35,73,,,,31,1,0,,,,
6,6,Apr 16,CLE,,SLB,W,9-8,GS-,,3,0.2,4,3,0,0,1,0,0,0.00,6,39,,,,6,,,,,,
7,21,May 13,CLE,@,WSH,L,6-9,,,26,2.0,2,2,0,3,1,1,0,0.00,11,,,,,7,,,,,,
8,29,May 25(1),CLE,,SLB,W,7-6,,W(2-0),11,5.1,4,0,0,1,4,0,0,0.00,19,,,,,18,,,,,,
9,39,Jun 3,CLE,,BOS,W,4-3,,W(3-0),8,7.2,5,0,0,3,1,0,0,0.00,30,,,,,25,,,,,,
10,43,Jun 7,CLE,,NYY,L,0-7,,,3,1.0,1,0,0,1,0,0,0,0.00,4,,,,,3,,,,,,
11,47,Jun 11,CLE,,PHA,L,7-8,,,3,1.0,2,0,0,0,0,0,0,0.00,5,,,,,5,,,,,,
12,48,Jun 12,CLE,,PHA,L,0-6,GS-,L(3-1),0,1.1,3,5,0,3,1,0,0,0.00,11,36,,,,6,,,,,,
13,50,Jun 14,CLE,,WSH,L,8-13,,,1,2.0,0,0,0,0,1,0,0,0.00,6,,,,,6,,,,,,
14,62,Jun 29(1),CLE,@,SLB,W,4-3,CG,W(4-1),14,9.0,8,3,0,3,3,0,0,0.00,37,65,,,,34,0,1,,,,
15,67,Jul 2,CLE,@,DET,L,7-8,,,2,0.0,1,2,0,0,0,0,0,0.00,1,,,,,1,,,,,,
16,72,Jul 6(2),CLE,,SLB,W,4-3,CG,W(5-1),3,9.0,6,3,0,3,2,0,1,0.00,34,68,,,,28,0,0,,,,
17,78,Jul 10,CLE,@,WSH,L,7-8,CG,L(5-2),3,8.1,12,8,0,4,7,0,3,0.00,46,46,,,,38,2,2,,,,
18,86,Jul 17,CLE,@,NYY,W,5-1,,S(1),6,6.0,4,0,0,1,1,0,0,0.00,22,,,,,21,,,,,,
19,90,Jul 22,CLE,@,BOS,L,3-8,,,4,4.1,4,2,0,1,2,0,0,0.00,19,,,,,18,,,,,,
20,95,Jul 27(2),CLE,,WSH,L,6-9,,L(5-3),4,8.0,11,9,0,3,4,0,0,0.00,39,,,,,36,,,,,,
21,99,Aug 3(2),CLE,,PHA,L,2-9,,,6,1.0,2,1,0,2,0,0,0,0.00,6,,,,,4,,,,,,
22,100,Aug 4,CLE,,BOS,L,6-8,,,0,1.0,2,1,0,0,0,0,0,0.00,4,,,,,3,,,,,,
23,118,Aug 23,CLE,@,BOS,L,1-5,,,18,6.0,2,0,0,3,4,0,0,0.00,21,,,,,18,,,,,,
24,120,Aug 26,CLE,@,NYY,T,8-8,,,2,2.0,2,0,0,0,2,0,0,0.00,8,,,,,8,,,,,,
25,121,Aug 27(1),CLE,@,NYY,L,4-8,GS-,L(5-4),0,3.0,6,3,0,1,0,0,1,0.00,17,40,,,,15,,,,,,
26,124,Aug 28(2),CLE,@,NYY,L,2-4,,,0,1.0,0,0,0,0,1,0,1,0.00,4,,,,,3,,,,,,
27,126,Aug 31,CLE,,CHW,L,1-2,,,2,1.0,1,0,0,0,2,0,0,0.00,4,,,,,4,,,,,,
28,127,Sep 1,CLE,,SLB,L,3-6,,,0,2.0,1,0,0,0,0,0,0,0.00,8,,,,,7,,,,,,
29,131,Sep 6,CLE,@,CHW,W,5-2,CG,W(6-4),4,11.0,7,2,0,3,6,0,1,0.00,42,82,,,,35,2,0,,,,
30,139,Sep 14(2),CLE,,PHA,W,4-2,CG,W(7-4),7,5.0,4,2,2,1,1,0,0,0.17,21,51,,,,19,0,1,,,,
31,144,Sep 19(2),CLE,,BOS,W,6-0,SHO,W(8-4),4,6.0,5,0,0,7,2,0,0,0.16,30,57,,,,23,1,0,,,,
32,150,Sep 28,CLE,,DET,L,2-6,,,8,1.0,0,0,0,0,0,0,0,0.16,3,,,,,3,,,,,,
33,153,Oct 3,CLE,@,SLB,W,11-6,GS-,,4,1.1,4,2,0,1,0,1,0,0.16,8,41,,,,7,,,,,,
