34,18,May 3,CLE,@,SLB,W,11-8,GS-,,99,3.2,7,3,3,2,0,1,0,7.36,19,33,,,,17,,,,,,
35,22,May 9,CLE,,BOS,L,1-3,,,5,1.0,1,0,0,0,0,0,0,5.79,3,,,,,3,,,,,,
