2 (1),Apr 17,BRO,,BSN,W,5-0,CG,0,9.0,0,2,0,2,0,
6 (3),Apr 24,BRO,@,BSN,W,8-1,CG,0,9.0,1,3,0,4,0,
9 (2),May 1,BRO,,PHI,L,6-8,GS,0,6.0,0,0,1,1,0,
13 (3),May 7,BRO,@,PHI,W,6-5,GS,0,7.1,1,1,0,2,0,
20 (6),May 17,BRO,@,STL,L,2-5,GS,0,5.0,0,1,0,1,0,
26 (5),May 23,BRO,@,CIN,L,3-11,,0,6.1,0,0,0,0,0,
33 (6),Jun 1 (1),BRO,,BSN,W,6-2,CG,0,9.0,0,0,1,1,0,
39 (5),Jun 6,BRO,,CHC,W,7-5,GS,0,7.0,0,1,0,1,0,
45 (5),Jun 13,BRO,,STL,L,0-6,GS,0,7.0,0,1,2,3,0,
49 (3),Jun 20,BRO,,PIT,L,3-4,GF,0,1.0,0,0,0,0,0,
59 (9),Jun 29 (2),BRO,@,NYG,L,6-8,GF,0,5.0,0,4,0,4,0,
62 (2),Jul 3,BRO,@,BSN,W,6-5,GS,0,7.0,0,1,0,1,0,
70 (7),Jul 11,BRO,@,CIN,L,5-6,GF,0,2.0,0,1,0,1,0,
75 (4),Jul 18,BRO,@,CHC,L,2-4,GS,0,7.0,0,2,0,2,0,
83 (7),Jul 27,BRO,,CIN,L,5-6,,0,4.0,0,0,0,0,0,
91 (7),Aug 5,BRO,,STL,L,0-4,GF,0,4.0,0,1,0,1,0,
105 (13),Aug 19,BRO,@,CHC,W,6-0,CG,0,9.0,1,1,0,2,0,
118 (12),Sep 3 (2),BRO,,NYG,L,2-7,GS,0,8.0,0,1,0,1,0,
123 (4),Sep 7 (2),BRO,@,PHI,L,6-7,,0,6.2,0,1,0,1,0,
129 (5),Sep 12,BRO,@,BSN,W,4-3,CG,0,9.0,1,3,0,4,0,
131 (1),Sep 15,BRO,@,BSN,L,5-7,GF,0,5.0,1,1,0,2,0,
134 (2),Sep 18,BRO,,CHC,W,2-0,CG,0,9.0,0,2,0,2,0,
139 (4),Sep 22,BRO,,CIN,W,5-4,CG,0,10.0,3,0,0,3,0,
142 (2),Sep 24,BRO,,PIT,W,3-2,GF,0,2.0,0,2,0,2,0,
146 (3),Sep 28,BRO,,STL,W,7-3,CG,0,9.0,0,0,0,0,0,
151 (4),Oct 5 (1),BRO,,BSN,L,2-15,GS,0,5.0,0,1,0,1,0,
