28,4 (3),Apr 17,BRO,@,BSN,L,1-5,GS-0,2,1,0,0,0,0,0,0,1,,1,0,0,,,,0,,.000,.500,.000,.500,9,P
29,7 (2),Apr 20,BRO,@,BSN,L,3-4,0-GF(10),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.500,.000,.500,9,P
30,8,Apr 21,BRO,@,BSN,W,8-4,GS-0,1,0,0,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.667,.000,.667,9,P
31,18 (9),May 5,BRO,,BSN,L,1-6,GS-0,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.333,.000,.333,9,P
32,25 (6),May 14,BRO,,CHC,L,4-19,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.000,.333,.000,.333,9,P
33,47 (21),Jun 12,BRO,@,CIN,L,1-8,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.286,.000,.286,9,P
34,54 (6),Jun 20,BRO,@,CHC,L,1-6,GS-0,3,3,0,0,0,0,0,0,0,,3,0,0,,,,0,,.000,.200,.000,.200,9,P
