20,151 (150),Sep 30,BSN,,PHI,W,8-2,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,8,C
21,152,Oct 1,BSN,,PHI,L,2-9,GS-0,3,1,0,1,0,0,0,0,2,,0,0,0,,,,0,,.200,.429,.200,.629,8,C
22,157 (4),Oct 7,BSN,,NYG,L,8-15,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.167,.375,.167,.542,8,C
