134 (133),Sep 4,SFG,,MON,L,0-4,GF,5,1.0,0,0,0,0,0,P
135,Sep 5,SFG,,MON,L,0-8,,6,0.2,0,0,0,0,0,P
157 (21),Oct 1,SFG,,LAD,L,4-8,,3,1.0,0,0,0,0,0,P
159 (1),Oct 3,SFG,,SDP,L,0-12,,6,2.0,0,0,0,0,0,P
161 (1),Oct 5,SFG,,SDP,L,3-7,,10,2.0,0,1,0,1,0,P
