1,2,Apr 6,SFG,@,CIN,W,7-6,2-5,,99,3.1,1,0,0,0,1,0,0,0.00,11,31,21,5,3,4,6,2,2,0,,1,0,0,0,0,11,0,0,0,0,0,0,.24,0.064,1.97, 2b 1-- 2 out d6, 5b 3 out d2
2,4,Apr 8,SFG,,SDP,W,12-4,6-7,,1,2.0,2,0,0,0,3,0,0,0.00,8,37,24,4,7,1,4,1,0,0,,0,0,1,0,0,8,1,0,0,0,0,0,.07,0.007,1.04, 6t --- 0 out a8, 7t 3 out a8
3,8,Apr 13,SFG,,HOU,L,3-7,7-8,,4,1.2,3,1,1,1,2,0,0,1.29,8,25,15,5,3,3,2,0,1,0,,0,0,3,0,0,7,0,0,0,1,0,0,.68,-0.052,-0.29, 7t --- 0 out d2, 8t -2- 2 out d3
4,9,Apr 14,SFG,,HOU,L,3-6,6-7,,0,2.0,3,2,2,3,1,2,0,3.00,10,44,23,8,2,3,3,1,0,0,,0,0,0,0,0,7,0,0,0,2,0,0,.72,-0.140,-0.96, 6t --- 0 out d2, 7t 3 out d3
5,11,Apr 16,SFG,@,ARI,L,4-10,6-6,,1,1.0,3,2,2,1,0,1,0,4.50,7,21,14,5,0,0,6,2,1,0,,0,0,0,0,0,6,1,0,0,0,0,0,.06,-0.019,-1.44, 6b --- 0 out d5, 6b 3 out d7
6,17,Apr 22,SFG,,COL,L,5-8,1-4,,5,3.2,5,3,3,1,3,0,0,5.27,17,63,38,10,6,1,12,1,3,0,,2,0,0,0,0,16,3,0,0,0,0,0,.44,-0.070,-0.50, 1t 12- 1 out d5, 4t 3 out d5
7,140,Sep 8,SFG,@,NYM,L,5-7,6-6,,99,0.1,2,1,1,0,0,1,0,5.79,3,13,6,2,0,1,2,0,0,0,,2,2,0,0,0,3,1,0,0,0,0,0,.26,-0.074,-2.48, 6b 1-3 2 out d3, 6b 3 out d6
8,148,Sep 18,SFG,@,SDP,L,5-11,7-7,,9,1.0,0,0,0,0,1,0,0,5.40,3,12,7,3,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,0.51, 7b --- 0 out d7, 7b 3 out d7
9,150,Sep 20,SFG,@,LAD,L,5-6,6-7,,1,2.0,0,0,0,1,0,0,0,4.76,6,20,10,3,0,4,1,0,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.90,0.108,1.04, 6b --- 0 out d3, 7b 3 out tie
10,153,Sep 23,SFG,@,LAD,L,3-5,6-7,,2,2.0,0,0,0,0,3,0,0,4.26,6,19,15,3,6,0,3,0,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.62,0.094,1.04, 6b --- 0 out d1, 7b 3 out d1
11,156,Sep 26,SFG,,ARI,L,1-7,7-7,,2,1.0,0,0,0,2,1,0,0,4.05,5,23,12,1,5,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.11,0.007,0.52, 7t --- 0 out d5, 7t 3 out d5
12,157,Sep 28,SFG,,LAD,L,3-6,9-GF,,1,1.0,2,1,1,0,2,1,0,4.29,5,24,16,2,6,1,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.03,-0.007,-0.48, 9t --- 0 out d4, 9t end d 5
13,159,Sep 30,SFG,,LAD,L,4-9,7-8,,1,1.2,3,1,1,1,2,0,0,4.37,9,20,13,1,3,4,2,1,1,0,,0,0,1,0,0,8,0,0,0,0,0,0,.22,-0.004,-0.20, 7t --- 0 out d4, 8t 1-- 2 out d5
14,161,Oct 2,SFG,@,COL,W,16-7,9-GF,,1,1.0,0,0,0,1,1,0,0,4.18,4,14,8,1,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,0.70, 9b --- 0 out a9, 9b end a 9
