2721,52 (51),May 29,TEX,,TBR,L,8-10,CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,4,1.27,-0.097,-0.81,3.00,3.00,3B
2722,53,May 30,TEX,,TBR,W,9-5,CG,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.333,.375,.708,4,1.04,0.002,0.01,7.00,9.00,3B
2723,54,May 31,TEX,,TBR,L,5-7,GS-10,5,4,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,.333,.357,.500,.857,4,1.69,0.098,0.64,14.00,19.20,DH
2724,55,Jun 2,TEX,,HOU,L,1-7,CG,4,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,.400,.444,.800,1.244,4,.86,0.049,1.31,21.00,27.70,3B
2725,56,Jun 3,TEX,,HOU,L,5-6,GS-9,5,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.421,.478,.737,1.215,4,1.80,0.167,1.55,12.00,16.00,3B
2726,57,Jun 4,TEX,,HOU,L,2-7,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.391,.444,.652,1.097,4,.51,-0.045,-0.90,3.00,3.00,DH
2727,58,Jun 6,TEX,,NYM,W,10-8,GS-6,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.385,.452,.615,1.067,4,.69,0.031,0.38,9.00,12.70,3B
2728,61 (2),Jun 10,TEX,@,WSN,W,6-3,GS-9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.379,.457,.586,1.043,4,1.73,0.050,-0.11,10.00,12.00,3B
2729,62,Jun 11,TEX,@,WSN,W,5-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.410,.515,.925,4,.80,-0.085,-0.78,0.00,0.00,3B
2730,63,Jun 12,TEX,@,HOU,W,6-1,CG,4,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.351,.419,.541,.959,4,.88,0.088,0.39,10.00,12.50,3B
2731,64,Jun 13,TEX,@,HOU,W,4-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.317,.383,.488,.871,4,1.22,-0.124,-0.83,0.00,0.00,DH
2732,65,Jun 14,TEX,@,HOU,L,2-13,GS-7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.295,.360,.455,.815,4,1.08,-0.080,-0.74,0.00,0.00,3B
2733,66,Jun 16,TEX,,SEA,W,10-4,CG,5,2,2,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,.304,.400,.457,.857,4,.54,0.131,1.30,17.00,25.40,3B
2734,67,Jun 17,TEX,,SEA,W,10-4,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.300,.390,.440,.830,4,.39,-0.003,-0.65,5.00,6.20,3B
2735,68,Jun 18,TEX,,SEA,L,3-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.296,.381,.426,.807,4,.65,-0.041,-0.57,3.00,3.00,DH
2736,69,Jun 19,TEX,,TOR,L,6-7,CG,5,4,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,.293,.382,.431,.813,4,1.91,0.186,1.86,13.00,19.50,3B
2737,70,Jun 20,TEX,,TOR,W,6-1,CG,4,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.295,.389,.475,.864,3,.45,0.019,1.07,18.00,25.20,3B
2738,71,Jun 21,TEX,,TOR,L,5-7,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.277,.368,.446,.815,4,.79,-0.088,-1.24,0.00,0.00,DH
2739,72,Jun 22,TEX,,TOR,W,11-4,CG,5,4,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,.290,.370,.464,.834,4,.42,0.058,0.27,16.00,22.40,DH
2740,73,Jun 23,TEX,@,NYY,L,1-2,CG(10),4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.274,.353,.438,.791,4,1.81,-0.243,-1.19,0.00,0.00,3B
2741,74,Jun 24,TEX,@,NYY,W,8-1,CG,5,4,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.286,.367,.455,.821,4,.54,0.117,1.18,10.00,12.00,3B
2742,75,Jun 25,TEX,@,NYY,W,7-6,CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,.284,.362,.481,.843,4,.64,0.107,0.04,16.00,22.20,3B
2743,76,Jun 26,TEX,@,CLE,L,9-15,GS-8,4,4,1,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,.294,.367,.529,.897,4,.48,0.083,0.94,23.00,31.70,3B
