102 (101),Jul 28,TEX,,CAL,W,4-0,CG,27,9.0,0,0,0,0,0,RF
103,Jul 29,TEX,,CAL,W,5-3,GS,30,7.0,0,0,0,0,0,RF
104,Jul 30,TEX,,CAL,L,4-14,CG,49,9.0,5,1,0,6,1,RF
105,Jul 31,TEX,,CAL,L,3-4,CG,36,9.0,1,0,0,1,0,RF
