163,102 (101),Jul 28,TEX,,CAL,W,4-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,.41,-0.044,-0.99,RF
164,103,Jul 29,TEX,,CAL,W,5-3,GS-7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,1,1.24,-0.094,-1.05,RF
165,104,Jul 30,TEX,,CAL,L,4-14,CG,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.333,.500,1,.30,-0.041,1.77,RF
166,105,Jul 31,TEX,,CAL,L,3-4,CG,5,5,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,.235,.235,.412,.647,1,1.63,-0.072,0.39,RF
