1,Apr 8,SDP,,HOU,W,2-1,GS,23,6.0,3,1,0,4,0,1B
2,Apr 9,SDP,,HOU,W,2-0,GS,23,6.0,7,0,0,7,0,1B
3,Apr 10,SDP,,HOU,W,2-0,GS,19,6.0,5,0,0,5,0,1B
5 (1),Apr 12,SDP,,SFG,L,1-5,GS,29,7.0,8,0,0,8,1,1B
6,Apr 13,SDP,,SFG,L,1-5,CG,42,9.0,8,0,0,8,0,1B
8 (1),Apr 16,SDP,@,LAD,L,1-9,CG,41,8.0,10,0,0,10,1,1B
9,Apr 17,SDP,@,SFG,L,4-5,CG,37,8.0,9,0,0,9,2,1B
11 (1),Apr 19,SDP,@,SFG,L,3-5,CG,33,8.0,12,0,0,12,0,1B
12,Apr 20,SDP,@,SFG,L,2-3,CG,37,8.0,8,1,0,9,0,1B
13,Apr 21,SDP,,ATL,L,2-5,CG,40,9.0,10,0,0,10,1,1B
14,Apr 22,SDP,,ATL,W,8-4,GS,31,6.0,5,0,0,5,0,1B
35 (20),May 13,SDP,@,CHC,L,0-19,GF,36,6.0,5,0,0,5,1,1B
36,May 14,SDP,@,CHC,L,2-3,GS,23,6.0,11,1,0,12,0,1B
37,May 16,SDP,,STL,W,2-1,CG,35,9.0,13,2,1,16,5,1B
