5,3 (2),Apr 11,PHI,,CHC,L,2-6,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.09,-0.002,-0.24,PH
6,6 (2),Apr 16,PHI,@,MON,L,3-4,7-7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,9,2.06,0.141,0.92,PH
7,10 (3),Apr 22,PHI,,STL,L,1-10,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.333,.667,9,.02,-0.001,-0.24,PH 2B
8,11,Apr 23,PHI,,STL,W,11-1,GS-8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.143,.286,8,.70,-0.073,-1.85,2B
9,12,Apr 24,PHI,,STL,W,6-3,CG,4,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.182,.182,.364,.545,8,1.03,0.153,0.49,2B
10,13,Apr 26,PHI,@,PIT,L,0-5,CG,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.154,.214,.308,.522,8,.83,0.011,0.05,2B
11,14,Apr 27,PHI,@,PIT,L,3-7,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.176,.250,.426,8,.74,-0.074,-0.84,2B
12,147 (132),Sep 16,PHI,@,STL,W,12-6,6-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.125,.176,.250,.426,9,,,,PR
13,149 (1),Sep 18,PHI,@,STL,L,5-12,8-8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.176,.222,.294,.516,4,.03,0.001,0.66,PH
14,158 (8),Sep 28,PHI,@,CHC,W,5-2,CG,4,3,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,.200,.227,.300,.527,7,1.26,-0.069,-1.42,2B
15,161 (2),Oct 1,PHI,,MON,L,5-6,11-GF(12),2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.208,.273,.481,8,4.11,-0.223,-0.61,PH 2B
16,162,Oct 2,PHI,,MON,W,5-3,6-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.174,.200,.261,.461,3,.40,-0.012,-0.24,2B
