11 (10),Apr 13,ATL,@,CHC,W,6-4,GF,8,2.0,0,1,0,1,0,PR SS
12,Apr 14,ATL,,CIN,W,15-5,GF,9,2.0,0,1,0,1,0,SS
14 (1),Apr 16,ATL,,CIN,W,7-1,GF,11,3.0,0,0,0,0,0,PR SS
15,Apr 18,ATL,@,COL,W,14-0,GF,14,4.0,0,2,0,2,1,PR SS
17 (1),Apr 20,ATL,@,COL,L,2-9,GF,6,1.0,0,0,0,0,0,SS
20 (2),Apr 25,ATL,,SDP,W,5-4,GF,8,2.0,1,1,0,2,0,SS
21,Apr 26,ATL,,SDP,W,3-2,GS,27,7.0,3,2,0,5,1,SS
23 (1),Apr 28,ATL,,LAD,W,14-0,GF,14,4.0,0,2,0,2,1,SS
25 (1),Apr 30,ATL,@,CIN,W,12-3,GF,7,2.0,0,0,0,0,0,SS
34 (8),May 9,ATL,@,PIT,L,0-9,GF,12,2.0,2,0,0,2,0,SS
36 (1),May 11,ATL,@,PIT,W,8-2,GF,4,1.0,0,1,0,1,0,SS
37,May 12,ATL,@,PIT,W,10-2,GF,22,5.0,2,4,0,6,0,SS
38,May 13,ATL,,FLA,L,5-11,GF,6,1.0,0,0,0,0,0,SS
41 (2),May 17,ATL,,STL,W,11-6,GF,10,2.0,0,0,0,0,0,PR SS
50 (8),May 27,ATL,@,SDP,W,9-2,GF,4,1.0,0,0,0,0,0,SS
51,May 29,ATL,,SFG,L,2-4,CG,37,9.0,1,2,0,3,0,SS
58 (6),Jun 5,ATL,@,MON,W,9-0,GF,13,3.0,0,1,0,1,0,SS
64 (5),Jun 11,ATL,@,COL,L,6-9,GS,36,7.0,4,3,0,7,2,SS
70 (5),Jun 18,ATL,@,TOR,L,3-5,GS,25,6.0,1,1,1,3,0,SS
73 (2),Jun 22,ATL,@,PHI,W,12-5,GF,21,5.0,0,3,0,3,0,SS
76 (2),Jun 25,ATL,@,NYM,W,14-7,GF,8,1.0,1,0,0,1,0,SS
78 (1),Jun 27,ATL,,PHI,W,7-1,GF,8,2.0,0,1,0,1,0,SS
79,Jun 28,ATL,,PHI,W,9-1,GF,14,3.0,2,0,0,2,0,PR SS
84 (4),Jul 3,ATL,@,MON,W,15-2,GF,23,6.0,0,3,0,3,0,SS
87 (2),Jul 6,ATL,@,MON,L,2-6,GF,4,1.0,0,2,0,2,1,SS
88,Jul 10,ATL,,NYM,L,7-10,,3,0.1,0,0,0,0,0,SS
90 (1),Jul 12,ATL,,NYM,W,7-4,CG,39,9.0,2,1,0,3,0,SS
91,Jul 13,ATL,,NYM,L,6-7,CG,44,10.0,0,2,0,2,0,SS
92,Jul 14,ATL,,PHI,W,10-6,GF,10,2.0,0,0,0,0,0,SS
93,Jul 15,ATL,,PHI,L,1-8,GF,4,1.0,0,0,0,0,0,SS
95 (1),Jul 17,ATL,,COL,W,8-2,GF,10,2.0,0,0,0,0,0,SS
101 (5),Jul 22 (2),ATL,@,CHC,L,4-5,GS,22,6.0,2,1,0,3,1,SS
106 (4),Jul 28,ATL,,CHC,W,6-0,GF,6,2.0,0,1,0,1,0,SS
107,Jul 29,ATL,,CHC,W,7-2,GF,9,2.0,0,1,0,1,0,SS
109 (1),Jul 31,ATL,@,FLA,L,0-1,GF,5,1.0,1,0,0,1,0,PR 2B
118 (8),Aug 9,ATL,,FLA,W,4-3,GF,6,1.0,0,0,0,0,0,SS
119,Aug 10,ATL,,FLA,L,2-4,GS,33,9.0,3,3,0,6,2,SS
120,Aug 11,ATL,,FLA,W,2-1,CG,32,9.0,0,4,0,4,1,SS
