1,4,Apr 17,CHW,@,DET,L,3-9,8-GF(8),,99,1.0,2,1,0,0,0,0,0,0.00,4,,0,0,0,4,0,0,0,0,0,0
2,6,Apr 19,CHW,@,SLB,L,4-11,,,1,3.0,5,3,3,0,0,2,0,6.75,14,,,,,14,,,,,0,
