1,57 (56),Jun 6,OAK,,MIN,W,1-0,GS-8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000,.000,8,1.04,-0.065,-0.74,3B
2,58,Jun 7,OAK,,MIN,W,3-2,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.167,.167,.333,7,.52,0.024,-0.10,1B
