1,36,May 13,TEX,,TOR,L,0-5,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,17,10,4,2,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,0.54,,, 9t --- 0 out d5, 9t end d 5
2,38,May 15,TEX,,TOR,W,7-6,7-8,W(1-0),1,1.1,0,0,0,0,1,0,1,0.00,5,25,15,3,2,0,3,0,0,0,,3,1,0,0,0,3,0,0,0,0,1,0,1.82,0.041,1.38,,, 7t 123 0 out d2, 8t 1-- 1 out a1
3,40,May 17,TEX,@,OAK,L,5-8,7-8,,1,1.1,0,0,0,0,2,0,0,0.00,4,16,10,2,4,1,1,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.65,0.066,0.92,,, 7b 12- 2 out d1, 8b 3 out d1
4,43,May 21,TEX,@,HOU,W,2-1,7-7,H(1),3,1.0,1,0,0,1,2,0,0,0.00,5,22,14,2,6,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.01,0.106,0.48,,, 7b --- 0 out a1, 7b 3 out a1
5,45,May 23,TEX,,LAA,L,0-2,9-GF,,1,1.0,1,0,0,0,1,0,0,0.00,4,15,14,4,1,0,3,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.39,0.020,0.54,,, 9t --- 0 out d2, 9t end d 2
6,46,May 24,TEX,,LAA,W,4-1,8-8,H(2),0,1.0,2,1,1,0,0,0,0,1.35,5,14,10,2,1,1,4,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.29,0.012,-0.46,,, 8t --- 0 out a3, 8t 3 out a2
7,47,May 25,TEX,,LAA,W,15-9,8-8,,0,1.0,2,0,0,0,0,0,0,1.17,5,18,10,1,0,0,5,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.67,0.026,0.54,,, 8t --- 0 out a4, 8t 3 out a4
8,49,May 28,TEX,,PIT,W,5-2,8-8,,2,1.0,2,0,0,0,2,0,0,1.04,5,17,13,3,2,1,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.11,0.026,0.54,,, 8t --- 0 out a4, 8t 3 out a4
9,50,May 29,TEX,,PIT,W,6-2,7-7,H(3),0,1.0,0,0,0,0,0,0,0,0.93,3,16,13,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.65,0.051,0.54,,, 7t --- 0 out a3, 7t 3 out a3
10,52,May 31,TEX,@,CLE,W,7-3,9-9,,1,0.1,3,1,1,0,0,0,0,1.80,4,9,8,0,3,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.30,-0.038,-1.41,,, 9b --- 0 out a5, 9b 12- 1 out a4
11,56,Jun 5,TEX,,SEA,W,3-2,8-8,H(4),4,0.2,0,0,0,0,2,0,0,1.69,3,14,9,2,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,1.61,0.043,0.20,,, 8t --- 0 out a1, 8t -2- 2 out a1
