135 (134),Sep 11,WSH,,CHW,W,7-6,GS,23,5.0,0,0,0,0,0,RF
137 (1),Sep 13,WSH,,CLE,W,1-0,CG,33,9.0,0,0,0,0,0,RF
138,Sep 15 (1),WSH,,CLE,L,2-4,CG,37,9.0,1,0,0,1,0,RF
139,Sep 15 (2),WSH,,CLE,W,7-6,GS,33,7.0,1,0,0,1,0,RF
143 (3),Sep 18 (2),WSH,,SLB,L,2-3,CG,37,10.0,2,0,0,2,0,RF
144,Sep 19,WSH,,SLB,W,4-3,CG,38,9.0,0,0,0,0,0,RF
145,Sep 20,WSH,,SLB,L,3-4,GS,19,5.0,1,0,0,1,0,RF
