1,135,Sep 6,CHW,,DET,L,5-8,,,99,3.0,3,0,0,0,1,0,0,0.00,11,,,,,11,,,,,0,
2,139,Sep 12,CHW,,CLE,L,2-8,,,5,6.0,8,2,2,4,1,0,0,2.00,28,,,,,24,,,,,0,
3,149,Sep 21,CHW,,PHA,L,1-6,,,8,1.0,1,0,0,0,0,0,0,1.80,4,,,,,3,,,,,0,
4,154,Sep 30,CHW,@,SLB,L,7-11,,,8,3.0,9,5,5,1,1,1,0,4.85,17,,,,,16,,,,,0,
