5,46,Jun 13,CHW,@,BOS,L,9-10,,,99,1.2,4,2,1,0,0,0,0,5.40,9,,,,,9,,,,,0,
6,48,Jun 15,CHW,@,WSH,L,6-8,,,1,0.1,0,0,0,0,1,0,0,4.50,1,,,,,1,,,,,0,
7,56,Jun 24,CHW,@,DET,W,9-8,,W(1-0),8,2.0,2,2,0,0,0,0,0,2.25,8,,,,,6,,,,,0,
8,58,Jun 26,CHW,@,DET,L,6-7,,L(1-1),1,0.2,3,1,1,1,0,0,0,3.86,6,,,,,5,,,,,0,
