1,5 (4),Apr 20,NYY,@,WSH,L,3-12,0-GF,1,0,1,0,0,0,0,0,0,,0,1,0,,,,0,0,,1.000,,,7,C
2,148 (142),Sep 21,NYY,@,DET,L,3-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,1.000,,,7,C
