1,Mar 29,CHC,@,NYM,W,5-3,GF,13,3.0,1,0,0,1,0,LF
2,Mar 30,CHC,,NYM,L,1-5,GF,8,1.0,0,0,0,0,0,PR LF
6 (3),Apr 7,CHC,@,CIN,W,10-6,GF,15,3.0,2,0,0,2,0,LF
8 (1),Apr 9,CHC,@,CIN,L,7-8,GF,32,5.1,2,0,0,2,0,LF
10 (1),Apr 12,CHC,,ATL,W,11-4,GF,7,2.0,0,0,0,0,0,LF
11,Apr 13,CHC,,ATL,W,3-2,GF,3,1.0,0,0,0,0,0,LF
13 (1),Apr 15,CHC,,FLA,W,4-2,GF,7,2.0,0,0,0,0,0,LF
14,Apr 16,CHC,,FLA,L,5-6,GS,34,8.0,2,0,0,2,0,CF
16 (1),Apr 18,CHC,@,MON,L,3-4,GS,31,8.0,1,0,1,2,0,CF LF
18 (1),Apr 20,CHC,@,MON,W,10-6,GF,6,1.0,0,0,0,0,0,LF
