1,Apr 14,STL,,PIT,L,1-5,CG,0,9.0,0,4,1,5,0,
2,Apr 15,STL,,PIT,W,6-5,CG,0,9.0,1,4,0,5,0,
3,Apr 17,STL,,PIT,L,2-4,CG,0,9.0,1,3,1,5,0,
4,Apr 20,STL,,CHC,L,2-4,CG,0,7.0,0,2,0,2,0,
5,Apr 21,STL,@,PIT,L,4-9,CG,0,8.0,1,3,0,4,0,
6,Apr 22,STL,@,PIT,L,0-4,CG,0,8.0,1,2,0,3,0,
14 (7),May 2,STL,@,CIN,L,4-9,GF,0, ,2,1,0,3,1,
