194,1,Apr 14,STL,,PIT,L,1-5,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.000,.000,.000,.000,8,3B
195,2,Apr 15,STL,,PIT,W,6-5,CG,4,1,1,0,0,0,0,,3,,0,0,0,,,,0,,.000,.375,.000,.375,8,3B
196,3,Apr 17,STL,,PIT,L,2-4,CG,4,4,1,1,0,1,0,,0,,0,0,0,,,,0,,.111,.333,.333,.667,8,3B
197,4,Apr 20,STL,,CHC,L,2-4,CG(7),3,3,1,1,0,0,0,0,0,,0,0,0,,,,0,,.167,.333,.333,.667,8,3B
198,5,Apr 21,STL,@,PIT,L,4-9,CG,3,2,1,1,0,0,0,0,0,,0,0,1,,,,0,,.214,.353,.357,.710,8,3B
199,6,Apr 22,STL,@,PIT,L,0-4,CG,4,4,0,0,0,0,0,0,0,,2,0,0,,,,0,,.167,.286,.278,.563,8,3B
200,14 (7),May 2,STL,@,CIN,L,4-9,0-GF,3,3,0,1,0,0,0,,0,,0,0,0,,,,0,,.190,.292,.286,.577,2,2B LF
