16,10 (9),Apr 25,NYY,@,PHA,L,5-9,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,8,2B
17,14 (3),May 1,NYY,@,WSH,W,9-4,0-GF,2,2,2,2,1,0,0,,0,,0,0,0,,,,0,,.500,.500,.667,1.167,3,SS
18,15,May 2,NYY,@,WSH,L,3-6,CG,4,4,0,0,0,0,0,,0,,2,0,0,,,,0,,.300,.300,.400,.700,3,SS
19,16,May 4,NYY,@,WSH,W,11-5,CG,5,4,0,1,0,0,0,,1,,0,0,0,,,,0,,.286,.333,.357,.690,7,SS
20,17,May 6,NYY,@,BOS,L,0-4,CG,4,4,0,0,0,0,0,0,0,,1,0,0,,,,0,,.222,.263,.278,.541,7,SS
21,18,May 8,NYY,@,BOS,W,3-0,CG,4,4,0,1,0,0,0,1,0,,1,0,0,,,,0,,.227,.261,.273,.534,7,SS
22,19,May 9,NYY,@,BOS,W,2-1,CG,4,4,1,2,0,0,0,1,0,,1,0,0,,,,2,,.269,.296,.308,.604,7,SS
23,20,May 11,NYY,@,BOS,W,3-0,CG,4,4,0,0,0,0,0,0,0,,3,0,0,,,,0,,.233,.258,.267,.525,7,SS
24,21,May 12,NYY,,CLE,L,0-2,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,,0,,.212,.235,.242,.478,7,SS
25,22,May 13,NYY,,CLE,W,7-2,CG,4,4,2,3,1,0,0,0,0,,0,0,0,,,,0,,.270,.289,.324,.614,7,SS
26,23,May 14,NYY,,CLE,W,3-1,CG,3,3,0,1,0,0,0,1,0,,0,0,0,,,,0,,.275,.293,.325,.618,7,SS
27,24,May 16,NYY,,DET,W,7-6,CG,4,4,1,2,0,0,0,0,0,,1,0,0,,,,1,,.295,.311,.341,.652,7,SS
28,25,May 18,NYY,,DET,L,6-11,CG,4,4,0,2,1,0,0,1,0,,0,0,0,,,,0,,.313,.327,.375,.702,7,SS
29,26,May 19,NYY,,DET,W,6-1,CG,4,4,0,2,0,0,0,1,0,,0,0,0,,,,0,,.327,.340,.385,.724,7,SS
30,27,May 21,NYY,,CHW,L,2-9,CG,4,4,0,1,0,0,0,1,0,,2,0,0,,,,0,,.321,.333,.375,.708,7,SS
31,28,May 23,NYY,,CHW,W,4-0,CG,3,3,1,0,0,0,0,0,0,,1,0,0,,,,0,,.305,.317,.356,.673,7,SS
32,29,May 25,NYY,,CHW,L,3-9,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,1,,.302,.313,.349,.662,7,SS
33,30,May 26,NYY,,SLB,L,3-5,CG(10),4,3,1,3,0,0,0,0,1,,0,0,0,,,,2,,.333,.353,.379,.732,7,SS
34,31,May 27,NYY,,SLB,L,2-7,CG,3,3,0,2,0,0,0,1,0,,0,0,0,,,,2,,.348,.366,.391,.758,7,SS
35,32,May 28,NYY,,SLB,L,3-4,CG,4,3,0,2,0,0,0,2,0,,0,0,1,,,,0,,.361,.378,.403,.781,6,SS
36,33,May 29 (1),NYY,,PHA,W,6-5,CG,4,4,1,1,1,0,0,1,0,,0,0,0,,,,0,,.355,.372,.408,.780,6,SS
37,34,May 29 (2),NYY,,PHA,L,0-1,CG,4,4,0,1,1,0,0,0,0,,0,0,0,,,,0,,.350,.366,.413,.778,5,SS
38,35,Jun 1,NYY,,BOS,W,2-0,CG,4,4,0,0,0,0,0,1,0,,0,0,0,,,,0,,.333,.349,.393,.742,6,SS
